planId,chainIndex,headIndex,headDir,length,outerHead,anchoredHead,pressure,label,path,xyPath
1,1,307,R,6,False,True,35,anchored,307 306 282 258 234 210,19:12 18:12 18:11 18:10 18:9 18:8
1,2,485,L,6,False,True,32,anchored,485 486 462 438 414 390,5:20 6:20 6:19 6:18 6:17 6:16
1,3,516,L,6,False,True,31,anchored,516 517 493 469 445 421,12:21 13:21 13:20 13:19 13:18 13:17
1,4,583,R,6,False,True,28,anchored,583 582 606 630 654 678,7:24 6:24 6:25 6:26 6:27 6:28
1,5,470,D,6,False,True,31,anchored,470 494 495 496 497 498,14:19 14:20 15:20 16:20 17:20 18:20
1,6,450,U,6,False,True,23,anchored,450 426 427 428 429 430,18:18 18:17 19:17 20:17 21:17 22:17
1,7,442,U,6,False,True,22,anchored,442 418 394 395 396 397,10:18 10:17 10:16 11:16 12:16 13:16
1,8,200,R,6,False,True,25,anchored,200 199 175 176 177 201,8:8 7:8 7:7 8:7 9:7 9:8
1,9,463,U,6,False,True,22,anchored,463 439 415 391 392 393,7:19 7:18 7:17 7:16 8:16 9:16
1,10,295,U,6,False,True,26,anchored,295 271 247 246 245 244,7:12 7:11 7:10 6:10 5:10 4:10
1,11,65,U,6,False,True,19,anchored,65 41 40 39 38 37,17:2 17:1 16:1 15:1 14:1 13:1
1,12,283,U,6,False,True,22,anchored,283 259 235 211 187 186,19:11 19:10 19:9 19:8 19:7 18:7
1,13,437,U,6,False,True,21,anchored,437 413 389 388 387 386,5:18 5:17 5:16 4:16 3:16 2:16
1,14,83,D,5,False,True,21,anchored,83 107 108 109 110,11:3 11:4 12:4 13:4 14:4
1,15,580,L,6,False,True,26,anchored,580 581 605 629 653 677,4:24 5:24 5:25 5:26 5:27 5:28
1,16,472,U,6,False,True,20,anchored,472 448 424 400 399 398,16:19 16:18 16:17 16:16 15:16 14:16
1,17,513,U,6,False,True,20,anchored,513 489 465 441 417 416,9:21 9:20 9:19 9:18 9:17 8:17
1,18,511,D,6,False,True,22,anchored,511 535 559 560 561 562,7:21 7:22 7:23 8:23 9:23 10:23
1,19,518,D,5,False,True,24,anchored,518 542 541 540 539,14:21 14:22 13:22 12:22 11:22
1,20,79,R,6,False,True,16,anchored,79 78 77 76 52 28,7:3 6:3 5:3 4:3 4:2 4:1
1,21,376,L,5,False,True,18,anchored,376 377 378 354 330,16:15 17:15 18:15 18:14 18:13
1,22,365,R,6,False,True,14,anchored,365 364 363 362 361 385,5:15 4:15 3:15 2:15 1:15 1:16
1,23,688,D,5,False,True,18,anchored,688 712 713 714 715,16:28 16:29 17:29 18:29 19:29
1,24,736,L,6,False,True,10,anchored,736 737 738 739 763 787,16:30 17:30 18:30 19:30 19:31 19:32
1,25,198,D,5,False,True,19,anchored,198 222 221 220 219,6:8 6:9 5:9 4:9 3:9
1,26,66,U,5,False,True,13,anchored,66 42 43 44 45,18:2 18:1 19:1 20:1 21:1
1,27,101,L,5,False,True,16,anchored,101 102 103 127 151,5:4 6:4 7:4 7:5 7:6
1,28,185,R,4,False,True,15,anchored,185 184 160 136,17:7 16:7 16:6 16:5
1,29,194,L,5,False,True,12,anchored,194 195 196 172 148,2:8 3:8 4:8 4:7 4:6
1,30,453,L,5,False,True,14,anchored,453 454 478 502 526,21:18 22:18 22:19 22:20 22:21
1,31,530,D,6,False,True,10,anchored,530 554 578 602 603 604,2:22 2:23 2:24 2:25 3:25 4:25
1,32,81,U,4,False,True,16,anchored,81 57 58 59,9:3 9:2 10:2 11:2
1,33,261,D,6,False,True,14,anchored,261 285 309 333 357 358,21:10 21:11 21:12 21:13 21:14 22:14
1,34,750,D,6,False,True,4,anchored,750 774 798 797 796 795,6:31 6:32 6:33 5:33 4:33 3:33
1,35,674,R,6,False,True,0,anchored,674 673 649 625 601 577,2:28 1:28 1:27 1:26 1:25 1:24
1,36,161,U,6,False,True,15,anchored,161 137 113 89 90 91,17:6 17:5 17:4 17:3 18:3 19:3
1,37,740,L,6,False,True,3,anchored,740 741 742 743 719 695,20:30 21:30 22:30 23:30 23:29 23:28
1,38,117,D,5,False,True,10,anchored,117 141 165 189 188,21:4 21:5 21:6 21:7 20:7
1,39,322,L,4,False,True,10,anchored,322 323 347 371,10:13 11:13 11:14 11:15
1,40,591,L,5,False,True,7,anchored,591 592 593 569 545,15:24 16:24 17:24 17:23 17:22
1,41,762,D,6,False,True,-1,anchored,762 786 810 811 812 813,18:31 18:32 18:33 19:33 20:33 21:33
1,42,461,R,3,False,True,9,anchored,461 460 436,5:19 4:19 4:18
1,43,51,R,6,False,True,1,anchored,51 50 49 48 72 96,3:2 2:2 1:2 0:2 0:3 0:4
1,44,250,L,3,False,True,4,anchored,250 251 275,10:10 11:10 11:11
1,45,279,D,3,False,True,4,anchored,279 303 302,15:11 15:12 14:12
1,46,676,D,4,False,True,7,anchored,676 700 724 725,4:28 4:29 4:30 5:30
1,47,697,D,6,False,True,-2,anchored,697 721 745 769 793 792,1:29 1:30 1:31 1:32 1:33 0:33
1,48,664,L,3,False,True,12,anchored,664 665 689,16:27 17:27 17:28
1,49,548,D,3,False,True,4,anchored,548 572 573,20:22 20:23 21:23
1,50,564,D,3,False,True,5,anchored,564 588 612,12:23 12:24 12:25
1,51,764,L,6,False,True,-3,anchored,764 765 766 767 791 815,20:31 21:31 22:31 23:31 23:32 23:33
1,52,268,L,2,False,True,6,anchored,268 269,4:11 5:11
1,53,308,D,2,False,True,5,anchored,308 332,20:12 20:13
1,54,53,U,6,False,True,-1,anchored,53 29 5 4 3 2,5:2 5:1 5:0 4:0 3:0 2:0
1,55,522,D,3,False,True,8,anchored,522 546 570,18:21 18:22 18:23
1,56,217,D,3,False,True,4,anchored,217 241 265,1:9 1:10 1:11
1,57,98,D,3,False,True,6,anchored,98 122 123,2:4 2:5 3:5
1,58,99,D,1,False,True,2,anchored,99,3:4
1,59,804,R,6,False,False,2,plain,804 803 802 801 800 776,12:33 11:33 10:33 9:33 8:33 8:32
1,60,584,L,2,False,True,8,anchored,584 585,8:24 9:24
1,61,531,U,5,False,True,9,anchored,531 507 508 509 510,3:22 3:21 4:21 5:21 6:21
1,62,506,U,2,False,True,5,anchored,506 482,2:21 2:20
1,63,64,R,2,False,True,4,anchored,64 63,16:2 15:2
1,64,84,L,2,False,True,4,anchored,84 85,12:3 13:3
1,65,477,D,2,False,True,4,anchored,477 501,21:19 21:20
1,66,27,R,5,False,True,-5,anchored,27 26 25 24 0,3:1 2:1 1:1 0:1 0:0
1,67,338,U,2,False,True,3,anchored,338 314,2:14 2:13
1,68,9,L,6,False,False,4,plain,9 10 11 12 36 60,9:0 10:0 11:0 12:0 12:1 12:2
1,69,311,D,6,False,False,4,plain,311 335 359 383 382 381,23:12 23:13 23:14 23:15 22:15 21:15
1,70,6,L,4,False,False,-1,plain,6 7 8 32,6:0 7:0 8:0 8:1
1,71,95,U,6,False,False,-1,plain,95 71 47 23 22 21,23:3 23:2 23:1 23:0 22:0 21:0
1,72,191,U,5,False,False,-2,plain,191 167 143 119 118,23:7 23:6 23:5 23:4 22:4
1,73,215,D,4,False,False,0,plain,215 239 263 287,23:8 23:9 23:10 23:11
1,74,551,D,6,False,False,0,plain,551 575 599 623 647 671,23:22 23:23 23:24 23:25 23:26 23:27
1,75,120,D,4,False,False,0,plain,120 144 168 192,0:5 0:6 0:7 0:8
1,76,728,U,4,False,True,13,anchored,728 704 705 706,8:30 8:29 9:29 10:29
1,77,799,U,2,True,False,3,outer,799 775,7:33 7:32
1,78,805,L,4,False,False,-1,plain,805 806 807 783,13:33 14:33 15:33 15:32
1,79,643,D,1,False,False,0,plain,643,19:26
1,80,657,D,1,False,False,0,plain,657,9:27
1,81,709,D,1,False,False,0,plain,709,13:29
1,82,808,D,1,False,False,0,plain,808,16:33
1,83,809,D,1,False,False,0,plain,809,17:33
2,1,307,R,6,False,True,35,anchored,307 306 282 258 234 210,19:12 18:12 18:11 18:10 18:9 18:8
