"selected","levelId","path","source","order","section10","variantIndex","variantLabel","productionLane","productionChainLanguage","productionDifficultyBand","coverage","chains","portableOpeners","status"
"1","c5hole_lowchoice_v1_h03r_25_nutation_strict_mixed_choiceclamp_v1_rect_s14_o136_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_25_nutation_strict_mixed_choiceclamp_v1_rect_s14_o136_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","c5hole_lowchoice_v1_h03r_order136_shortroot1","136","14","0","v00","StrictMixedChoiceClamp","choice_clamp_chain_hf1","Peak","0.992","74","3","Style=PressureHard | Score=24617 | TargetInitial=5 | OpeningRatio=0.041 | Straightness=0.523 | EarlyChoices=31.3/68 | LocalRun=5 | Jump=5.9 | NearRate=0.65 | Peel style=PressureHard seed=2037330400 fill=762/768(0.992) chains=74 remaining=6 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h03r_26_nutation_strict_mixed_choiceclamp_v1_rect_s14_o136_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_26_nutation_strict_mixed_choiceclamp_v1_rect_s14_o136_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","c5hole_lowchoice_v1_h03r_order136_shortroot1","136","14","1","v01","StrictMixedChoiceClamp","choice_clamp_chain_hf1","Peak","0.987","74","1","Style=PressureHard | Score=26080 | TargetInitial=5 | OpeningRatio=0.014 | Straightness=0.516 | EarlyChoices=23.3/59 | LocalRun=5 | Jump=5.5 | NearRate=0.74 | Peel style=PressureHard seed=2035454486 fill=758/768(0.987) chains=74 remaining=10 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h03r_27_nutation_strict_mixed_choiceclamp_v1_rect_s14_o136_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_27_nutation_strict_mixed_choiceclamp_v1_rect_s14_o136_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","c5hole_lowchoice_v1_h03r_order136_shortroot1","136","14","2","v02","StrictMixedChoiceClamp","choice_clamp_chain_hf1","Peak","0.990","78","3","Style=PressureHard | Score=22690 | TargetInitial=5 | OpeningRatio=0.038 | Straightness=0.487 | EarlyChoices=25.9/49 | LocalRun=7 | Jump=8.7 | NearRate=0.68 | Peel style=PressureHard seed=2042480537 fill=760/768(0.990) chains=78 remaining=8 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h03r_28_nutation_strict_mixed_choiceclamp_v1_rect_s14_o136_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_28_nutation_strict_mixed_choiceclamp_v1_rect_s14_o136_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","c5hole_lowchoice_v1_h03r_order136_shortroot1","136","14","3","v03","StrictMixedChoiceClamp","choice_clamp_chain_hf1","Peak","0.990","79","2","Style=PressureHard | Score=27832 | TargetInitial=6 | OpeningRatio=0.025 | Straightness=0.503 | EarlyChoices=25.2/51 | LocalRun=6 | Jump=6.3 | NearRate=0.71 | Peel style=PressureHard seed=2032645219 fill=760/768(0.990) chains=79 remaining=8 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h03r_29_nutation_strict_mixed_choiceclamp_v1_rect_s14_o136_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_29_nutation_strict_mixed_choiceclamp_v1_rect_s14_o136_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","c5hole_lowchoice_v1_h03r_order136_shortroot1","136","14","4","v04","StrictMixedChoiceClamp","choice_clamp_chain_hf1","Peak","0.974","71","1","Style=PressureHard | Score=30663 | TargetInitial=5 | OpeningRatio=0.014 | Straightness=0.523 | EarlyChoices=26.1/56 | LocalRun=4 | Jump=7.4 | NearRate=0.61 | Peel style=PressureHard seed=2010347150 fill=748/768(0.974) chains=71 remaining=20 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h03r_30_nutation_strict_mixed_choiceclamp_v1_rect_s14_o136_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_30_nutation_strict_mixed_choiceclamp_v1_rect_s14_o136_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","c5hole_lowchoice_v1_h03r_order136_shortroot1","136","14","5","v05","StrictMixedChoiceClamp","choice_clamp_chain_hf1","Peak","0.988","79","1","Style=PressureHard | Score=20163 | TargetInitial=6 | OpeningRatio=0.013 | Straightness=0.512 | EarlyChoices=25.9/67 | LocalRun=8 | Jump=7.5 | NearRate=0.58 | Peel style=PressureHard seed=2026170437 fill=759/768(0.988) chains=79 remaining=9 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h03r_31_nutation_strict_mixed_peak_v1_rect_s14_o136_v00_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_31_nutation_strict_mixed_peak_v1_rect_s14_o136_v00_strictmixedpeak_strict_peak_chain_hf1.asset","c5hole_lowchoice_v1_h03r_order136_shortroot1","136","14","0","v00","StrictMixedPeak","strict_peak_chain_hf1","Peak","0.984","79","2","Style=PressureHard | Score=18706 | TargetInitial=6 | OpeningRatio=0.025 | Straightness=0.513 | EarlyChoices=26.4/52 | LocalRun=6 | Jump=6.9 | NearRate=0.68 | Peel style=PressureHard seed=959860307 fill=756/768(0.984) chains=79 remaining=12 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h03r_32_nutation_strict_mixed_peak_v1_rect_s14_o136_v01_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_32_nutation_strict_mixed_peak_v1_rect_s14_o136_v01_strictmixedpeak_strict_peak_chain_hf1.asset","c5hole_lowchoice_v1_h03r_order136_shortroot1","136","14","1","v01","StrictMixedPeak","strict_peak_chain_hf1","Peak","0.982","82","5","Style=PressureHard | Score=23786 | TargetInitial=6 | OpeningRatio=0.061 | Straightness=0.454 | EarlyChoices=24.4/44 | LocalRun=7 | Jump=7.6 | NearRate=0.65 | Peel style=PressureHard seed=967409939 fill=754/768(0.982) chains=82 remaining=14 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h03r_33_nutation_strict_mixed_peak_v1_rect_s14_o136_v02_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_33_nutation_strict_mixed_peak_v1_rect_s14_o136_v02_strictmixedpeak_strict_peak_chain_hf1.asset","c5hole_lowchoice_v1_h03r_order136_shortroot1","136","14","2","v02","StrictMixedPeak","strict_peak_chain_hf1","Peak","0.986","90","3","Style=PressureHard | Score=19973 | TargetInitial=6 | OpeningRatio=0.033 | Straightness=0.499 | EarlyChoices=29.5/57 | LocalRun=6 | Jump=5.8 | NearRate=0.71 | Peel style=PressureHard seed=927936250 fill=757/768(0.986) chains=90 remaining=11 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h03r_34_nutation_strict_mixed_peak_v1_rect_s14_o136_v03_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_34_nutation_strict_mixed_peak_v1_rect_s14_o136_v03_strictmixedpeak_strict_peak_chain_hf1.asset","c5hole_lowchoice_v1_h03r_order136_shortroot1","136","14","3","v03","StrictMixedPeak","strict_peak_chain_hf1","Peak","0.987","78","3","Style=PressureHard | Score=18261 | TargetInitial=5 | OpeningRatio=0.038 | Straightness=0.477 | EarlyChoices=21.6/54 | LocalRun=9 | Jump=8.1 | NearRate=0.52 | Peel style=PressureHard seed=956850598 fill=758/768(0.987) chains=78 remaining=10 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h03r_35_nutation_strict_mixed_peak_v1_rect_s14_o136_v04_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_35_nutation_strict_mixed_peak_v1_rect_s14_o136_v04_strictmixedpeak_strict_peak_chain_hf1.asset","c5hole_lowchoice_v1_h03r_order136_shortroot1","136","14","4","v04","StrictMixedPeak","strict_peak_chain_hf1","Peak","0.991","80","4","Style=PressureHard | Score=17750 | TargetInitial=6 | OpeningRatio=0.063 | Straightness=0.517 | EarlyChoices=25.7/56 | LocalRun=5 | Jump=8.5 | NearRate=0.58 | Peel style=PressureHard seed=947015216 fill=761/768(0.991) chains=80 remaining=7 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=5->4 edgeHeads=8->8 earlyChoices=24.8/56 localRun=5 jump=8.7 near=0.61 targetInitial=3"
"1","c5hole_lowchoice_v1_h03r_36_nutation_strict_mixed_peak_v1_rect_s14_o136_v05_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_36_nutation_strict_mixed_peak_v1_rect_s14_o136_v05_strictmixedpeak_strict_peak_chain_hf1.asset","c5hole_lowchoice_v1_h03r_order136_shortroot1","136","14","5","v05","StrictMixedPeak","strict_peak_chain_hf1","Peak","0.986","81","2","Style=PressureHard | Score=13764 | TargetInitial=6 | OpeningRatio=0.025 | Straightness=0.524 | EarlyChoices=31.6/49 | LocalRun=12 | Jump=6.1 | NearRate=0.71 | Peel style=PressureHard seed=954145932 fill=757/768(0.986) chains=81 remaining=11 rejectedShort=0 failedPeels=1"
