"Index","SourceBatch","SpecId","Type","Section10","Order","VariantIndex","VariantLabel","MainMissionId","LevelName","Category","RoleInSection","ProductionLane","ProductionStyleFamily","ProductionChainLanguage","ProductionDifficultyBand","ExperienceRole","ReviewOnly","StyleHint","ProfileHint","PlannedWidth","PlannedHeight","PlannedAspect","PlannedCanvasBand","PlannedTargetChains","TargetChainsMin","TargetChainsMax","ReferenceArrowTiles","ReferenceMaxChainLength","LevelId","AssetPath","Width","Height","Chains","TargetChains","Arrows","Coverage","TargetCoverage","OuterBandCoverage","InitialMovableChains","EdgeHeadChains","ShortChains","GreedyMoves","AvgChain","MaxChain","Straightness","BlockLinks","PortableSolved","PortableOpeners","PortableScore","PortableQuality","Attempts","Status"
"13","Campaign500NormalFullV1:h01r","nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","4","39","0","v00","139","Main/Level_Main_39","normal","Peak","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Peak","FixedFront40","0","lock","PSG_Normal_lock_VeryHard_FixedFront40","22","30","0.733","S_Peak","101","91","111","761","13","c5hole_lowchoice_v1_h01r_13_nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h01r/c5hole_lowchoice_v1_h01r_13_nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","22","30","69","72","647","0.980","0.940","0.984","3","4","23","69","9.38","21","0.493","334","True","3","182.1","ok","94","Style=PressureHard | Score=15201 | TargetInitial=5 | OpeningRatio=0.043 | Straightness=0.493 | EarlyChoices=26.8/62 | LocalRun=5 | Jump=8.5 | NearRate=0.55 | Peel style=PressureHard seed=1989105830 fill=647/660(0.980) chains=69 remaining=13 rejectedShort=0 failedPeels=1"
"14","Campaign500NormalFullV1:h01r","nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","4","39","1","v01","139","Main/Level_Main_39","normal","Peak","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Peak","FixedFront40","0","lock","PSG_Normal_lock_VeryHard_FixedFront40","22","30","0.733","S_Peak","101","91","111","761","13","c5hole_lowchoice_v1_h01r_14_nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h01r/c5hole_lowchoice_v1_h01r_14_nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","22","30","74","72","651","0.986","0.940","0.979","2","4","29","74","8.80","21","0.493","324","True","2","182.3","long-straight-run","183","Style=PressureHard | Score=21346 | TargetInitial=5 | OpeningRatio=0.027 | Straightness=0.493 | EarlyChoices=24.0/47 | LocalRun=5 | Jump=7.4 | NearRate=0.55 | Peel style=PressureHard seed=1998435919 fill=651/660(0.986) chains=74 remaining=9 rejectedShort=0 failedPeels=1"
"15","Campaign500NormalFullV1:h01r","nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","4","39","2","v02","139","Main/Level_Main_39","normal","Peak","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Peak","FixedFront40","0","lock","PSG_Normal_lock_VeryHard_FixedFront40","22","30","0.733","S_Peak","101","91","111","761","13","c5hole_lowchoice_v1_h01r_15_nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h01r/c5hole_lowchoice_v1_h01r_15_nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","22","30","72","72","644","0.976","0.940","0.974","1","4","23","72","8.94","21","0.484","290","True","1","186.5","ok","112","Style=PressureHard | Score=17621 | TargetInitial=5 | OpeningRatio=0.014 | Straightness=0.484 | EarlyChoices=26.6/56 | LocalRun=6 | Jump=6.0 | NearRate=0.71 | Peel style=PressureHard seed=1991009368 fill=644/660(0.976) chains=72 remaining=16 rejectedShort=0 failedPeels=1"
"16","Campaign500NormalFullV1:h01r","nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","4","39","3","v03","139","Main/Level_Main_39","normal","Peak","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Peak","FixedFront40","0","lock","PSG_Normal_lock_VeryHard_FixedFront40","22","30","0.733","S_Peak","101","91","111","761","13","c5hole_lowchoice_v1_h01r_16_nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h01r/c5hole_lowchoice_v1_h01r_16_nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","22","30","66","72","649","0.983","0.940","0.984","2","6","14","66","9.83","21","0.526","370","True","2","175.1","ok","409","Style=PressureHard | Score=19068 | TargetInitial=5 | OpeningRatio=0.030 | Straightness=0.526 | EarlyChoices=26.9/50 | LocalRun=6 | Jump=8.5 | NearRate=0.45 | Peel style=PressureHard seed=2022123089 fill=649/660(0.983) chains=66 remaining=11 rejectedShort=0 failedPeels=1"
"17","Campaign500NormalFullV1:h01r","nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","4","39","4","v04","139","Main/Level_Main_39","normal","Peak","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Peak","FixedFront40","0","lock","PSG_Normal_lock_VeryHard_FixedFront40","22","30","0.733","S_Peak","101","91","111","761","13","c5hole_lowchoice_v1_h01r_17_nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h01r/c5hole_lowchoice_v1_h01r_17_nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","22","30","69","72","653","0.989","0.940","0.984","1","8","18","69","9.46","21","0.478","326","True","1","181.5","ok","368","Style=PressureHard | Score=20015 | TargetInitial=5 | OpeningRatio=0.014 | Straightness=0.478 | EarlyChoices=21.9/53 | LocalRun=5 | Jump=6.5 | NearRate=0.52 | Peel style=PressureHard seed=2017838408 fill=653/660(0.989) chains=69 remaining=7 rejectedShort=0 failedPeels=1"
"18","Campaign500NormalFullV1:h01r","nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","4","39","5","v05","139","Main/Level_Main_39","normal","Peak","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Peak","FixedFront40","0","lock","PSG_Normal_lock_VeryHard_FixedFront40","22","30","0.733","S_Peak","101","91","111","761","13","c5hole_lowchoice_v1_h01r_18_nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h01r/c5hole_lowchoice_v1_h01r_18_nutation_strict_mixed_choiceclamp_v1_rect_s04_o039_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","22","30","72","72","656","0.994","0.940","0.995","4","7","19","72","9.11","21","0.459","354","True","4","183.4","ok","20","Style=PressureHard | Score=16726 | TargetInitial=5 | OpeningRatio=0.056 | Straightness=0.459 | EarlyChoices=31.8/46 | LocalRun=5 | Jump=8.0 | NearRate=0.55 | Peel style=PressureHard seed=1981401924 fill=656/660(0.994) chains=72 remaining=4 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->4 edgeHeads=8->7 earlyChoices=31.8/46 localRun=5 jump=8.0 near=0.55 targetInitial=3"
"19","Campaign500NormalFullV1:h01r","nutation_strict_mixed_peak_v1_rect_s04_o039_v00_strictmixedpeak_strict_peak_chain_hf1","nutation_strict_mixed_peak_v1_rect_s04_o039_v00_strictmixedpeak_strict_peak_chain_hf1","4","39","0","v00","139","Main/Level_Main_39","normal","Peak","StrictMixedPeak","strict_mixed_dependency","strict_peak_chain_hf1","Peak","FixedFront40","0","lock","PSG_Normal_lock_VeryHard_FixedFront40","22","30","0.733","S_Peak","101","91","111","761","13","c5hole_lowchoice_v1_h01r_19_nutation_strict_mixed_peak_v1_rect_s04_o039_v00_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h01r/c5hole_lowchoice_v1_h01r_19_nutation_strict_mixed_peak_v1_rect_s04_o039_v00_strictmixedpeak_strict_peak_chain_hf1.asset","22","30","73","92","647","0.980","0.950","0.969","3","9","23","73","8.86","21","0.471","336","True","3","186.1","ok","22","Style=PressureHard | Score=-319 | TargetInitial=5 | OpeningRatio=0.041 | Straightness=0.471 | EarlyChoices=22.5/52 | LocalRun=8 | Jump=7.9 | NearRate=0.55 | Peel style=PressureHard seed=949216413 fill=647/660(0.980) chains=73 remaining=13 rejectedShort=0 failedPeels=1"
"20","Campaign500NormalFullV1:h01r","nutation_strict_mixed_peak_v1_rect_s04_o039_v01_strictmixedpeak_strict_peak_chain_hf1","nutation_strict_mixed_peak_v1_rect_s04_o039_v01_strictmixedpeak_strict_peak_chain_hf1","4","39","1","v01","139","Main/Level_Main_39","normal","Peak","StrictMixedPeak","strict_mixed_dependency","strict_peak_chain_hf1","Peak","FixedFront40","0","lock","PSG_Normal_lock_VeryHard_FixedFront40","22","30","0.733","S_Peak","101","91","111","761","13","c5hole_lowchoice_v1_h01r_20_nutation_strict_mixed_peak_v1_rect_s04_o039_v01_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h01r/c5hole_lowchoice_v1_h01r_20_nutation_strict_mixed_peak_v1_rect_s04_o039_v01_strictmixedpeak_strict_peak_chain_hf1.asset","22","30","70","92","653","0.989","0.950","0.995","5","8","24","70","9.33","21","0.481","299","True","5","179.5","ok","353","Style=PressureHard | Score=-7906 | TargetInitial=5 | OpeningRatio=0.071 | Straightness=0.481 | EarlyChoices=30.0/52 | LocalRun=4 | Jump=7.9 | NearRate=0.42 | Peel style=PressureHard seed=983890856 fill=653/660(0.989) chains=70 remaining=7 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=5->5 edgeHeads=9->8 earlyChoices=28.9/50 localRun=4 jump=8.1 near=0.42 targetInitial=3"
"21","Campaign500NormalFullV1:h01r","nutation_strict_mixed_peak_v1_rect_s04_o039_v02_strictmixedpeak_strict_peak_chain_hf1","nutation_strict_mixed_peak_v1_rect_s04_o039_v02_strictmixedpeak_strict_peak_chain_hf1","4","39","2","v02","139","Main/Level_Main_39","normal","Peak","StrictMixedPeak","strict_mixed_dependency","strict_peak_chain_hf1","Peak","FixedFront40","0","lock","PSG_Normal_lock_VeryHard_FixedFront40","22","30","0.733","S_Peak","101","91","111","761","13","c5hole_lowchoice_v1_h01r_21_nutation_strict_mixed_peak_v1_rect_s04_o039_v02_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h01r/c5hole_lowchoice_v1_h01r_21_nutation_strict_mixed_peak_v1_rect_s04_o039_v02_strictmixedpeak_strict_peak_chain_hf1.asset","22","30","70","92","647","0.980","0.950","0.984","3","6","23","70","9.24","21","0.444","308","True","3","186.2","ok","194","Style=PressureHard | Score=469 | TargetInitial=5 | OpeningRatio=0.043 | Straightness=0.444 | EarlyChoices=24.1/57 | LocalRun=5 | Jump=8.1 | NearRate=0.48 | Peel style=PressureHard seed=967248089 fill=647/660(0.980) chains=70 remaining=13 rejectedShort=0 failedPeels=1"
"22","Campaign500NormalFullV1:h01r","nutation_strict_mixed_peak_v1_rect_s04_o039_v03_strictmixedpeak_strict_peak_chain_hf1","nutation_strict_mixed_peak_v1_rect_s04_o039_v03_strictmixedpeak_strict_peak_chain_hf1","4","39","3","v03","139","Main/Level_Main_39","normal","Peak","StrictMixedPeak","strict_mixed_dependency","strict_peak_chain_hf1","Peak","FixedFront40","0","lock","PSG_Normal_lock_VeryHard_FixedFront40","22","30","0.733","S_Peak","101","91","111","761","13","c5hole_lowchoice_v1_h01r_22_nutation_strict_mixed_peak_v1_rect_s04_o039_v03_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h01r/c5hole_lowchoice_v1_h01r_22_nutation_strict_mixed_peak_v1_rect_s04_o039_v03_strictmixedpeak_strict_peak_chain_hf1.asset","22","30","72","92","651","0.986","0.950","0.984","3","6","28","72","9.04","21","0.527","378","True","3","175.1","ok","89","Style=PressureHard | Score=7159 | TargetInitial=5 | OpeningRatio=0.042 | Straightness=0.527 | EarlyChoices=22.5/50 | LocalRun=4 | Jump=9.4 | NearRate=0.39 | Peel style=PressureHard seed=956260688 fill=651/660(0.986) chains=72 remaining=9 rejectedShort=0 failedPeels=1"
