"Index","SourceBatch","SpecId","Type","Section10","Order","VariantIndex","VariantLabel","MainMissionId","LevelName","Category","RoleInSection","ProductionLane","ProductionStyleFamily","ProductionChainLanguage","ProductionDifficultyBand","ExperienceRole","ReviewOnly","StyleHint","ProfileHint","PlannedWidth","PlannedHeight","PlannedAspect","PlannedCanvasBand","PlannedTargetChains","TargetChainsMin","TargetChainsMax","ReferenceArrowTiles","ReferenceMaxChainLength","LevelId","AssetPath","Width","Height","Chains","TargetChains","Arrows","Coverage","TargetCoverage","OuterBandCoverage","InitialMovableChains","EdgeHeadChains","ShortChains","GreedyMoves","AvgChain","MaxChain","Straightness","BlockLinks","PortableSolved","PortableOpeners","PortableScore","PortableQuality","Attempts","Status"
"37","Campaign500NormalFullV1:h03r","nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","15","148","0","v00","248","Main/Level_Main_148","normal","Hard","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Hard","Pressure","0","section","PSG_Normal_section_Hard_Pressure","23","31","0.742","M_PeelMid","111","100","122","851","18","c5hole_lowchoice_v1_h03r_37_nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_37_nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","23","31","73","72","699","0.980","0.940","0.975","3","9","18","73","9.58","21","0.472","348","True","3","182.6","long-straight-run","211","Style=PressureHard | Score=26006 | TargetInitial=5 | OpeningRatio=0.041 | Straightness=0.472 | EarlyChoices=22.2/50 | LocalRun=5 | Jump=9.5 | NearRate=0.55 | Peel style=PressureHard seed=1083790249 fill=699/713(0.980) chains=73 remaining=14 rejectedShort=0 failedPeels=1"
"38","Campaign500NormalFullV1:h03r","nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","15","148","1","v01","248","Main/Level_Main_148","normal","Hard","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Hard","Pressure","0","section","PSG_Normal_section_Hard_Pressure","23","31","0.742","M_PeelMid","111","100","122","851","18","c5hole_lowchoice_v1_h03r_38_nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_38_nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","23","31","74","72","706","0.990","0.940","0.995","4","6","19","74","9.54","20","0.480","349","True","4","182.6","ok","132","Style=PressureHard | Score=20379 | TargetInitial=5 | OpeningRatio=0.068 | Straightness=0.480 | EarlyChoices=29.3/49 | LocalRun=6 | Jump=8.7 | NearRate=0.61 | Peel style=PressureHard seed=1075525802 fill=706/713(0.990) chains=74 remaining=7 rejectedShort=0 failedPeels=1 | FlipGate=ops=2 initial=5->4 edgeHeads=8->6 earlyChoices=28.8/48 localRun=6 jump=8.6 near=0.65 targetInitial=3"
"39","Campaign500NormalFullV1:h03r","nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","15","148","2","v02","248","Main/Level_Main_148","normal","Hard","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Hard","Pressure","0","section","PSG_Normal_section_Hard_Pressure","23","31","0.742","M_PeelMid","111","100","122","851","18","c5hole_lowchoice_v1_h03r_39_nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_39_nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","23","31","75","72","702","0.985","0.940","0.985","1","7","22","75","9.36","20","0.493","374","True","1","186.7","ok","139","Style=PressureHard | Score=30127 | TargetInitial=5 | OpeningRatio=0.013 | Straightness=0.493 | EarlyChoices=20.8/45 | LocalRun=5 | Jump=6.2 | NearRate=0.61 | Peel style=PressureHard seed=1076268049 fill=702/713(0.985) chains=75 remaining=11 rejectedShort=0 failedPeels=1"
"40","Campaign500NormalFullV1:h03r","nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","15","148","3","v03","248","Main/Level_Main_148","normal","Hard","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Hard","Pressure","0","section","PSG_Normal_section_Hard_Pressure","23","31","0.742","M_PeelMid","111","100","122","851","18","c5hole_lowchoice_v1_h03r_40_nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_40_nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","23","31","76","72","700","0.982","0.940","0.975","1","8","23","76","9.21","21","0.471","325","True","1","178.5","ok","89","Style=PressureHard | Score=21878 | TargetInitial=5 | OpeningRatio=0.013 | Straightness=0.471 | EarlyChoices=22.3/51 | LocalRun=7 | Jump=5.5 | NearRate=0.68 | Peel style=PressureHard seed=1071040743 fill=700/713(0.982) chains=76 remaining=13 rejectedShort=0 failedPeels=1"
"41","Campaign500NormalFullV1:h03r","nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","15","148","4","v04","248","Main/Level_Main_148","normal","Hard","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Hard","Pressure","0","section","PSG_Normal_section_Hard_Pressure","23","31","0.742","M_PeelMid","111","100","122","851","18","c5hole_lowchoice_v1_h03r_41_nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_41_nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","23","31","70","72","700","0.982","0.940","0.975","3","9","21","70","10.00","21","0.459","290","True","3","183.2","ok","254","Style=PressureHard | Score=21843 | TargetInitial=5 | OpeningRatio=0.043 | Straightness=0.459 | EarlyChoices=20.1/50 | LocalRun=9 | Jump=6.9 | NearRate=0.65 | Peel style=PressureHard seed=1088330172 fill=700/713(0.982) chains=70 remaining=13 rejectedShort=0 failedPeels=1"
"42","Campaign500NormalFullV1:h03r","nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","15","148","5","v05","248","Main/Level_Main_148","normal","Hard","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Hard","Pressure","0","section","PSG_Normal_section_Hard_Pressure","23","31","0.742","M_PeelMid","111","100","122","851","18","c5hole_lowchoice_v1_h03r_42_nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_42_nutation_strict_mixed_choiceclamp_v1_rect_s15_o148_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","23","31","75","72","698","0.979","0.940","0.975","1","6","25","75","9.31","21","0.487","328","True","1","183.4","ok","39","Style=PressureHard | Score=18093 | TargetInitial=5 | OpeningRatio=0.013 | Straightness=0.487 | EarlyChoices=26.2/60 | LocalRun=7 | Jump=7.3 | NearRate=0.68 | Peel style=PressureHard seed=1065822581 fill=698/713(0.979) chains=75 remaining=15 rejectedShort=0 failedPeels=1"
"43","Campaign500NormalFullV1:h03r","nutation_strict_mixed_hard_v1_rect_s15_o148_v00_strictmixedhard_strict_hard_chain_hf1","nutation_strict_mixed_hard_v1_rect_s15_o148_v00_strictmixedhard_strict_hard_chain_hf1","15","148","0","v00","248","Main/Level_Main_148","normal","Hard","StrictMixedHard","strict_mixed_dependency","strict_hard_chain_hf1","Hard","Pressure","0","section","PSG_Normal_section_Hard_Pressure","23","31","0.742","M_PeelMid","111","100","122","851","18","c5hole_lowchoice_v1_h03r_43_nutation_strict_mixed_hard_v1_rect_s15_o148_v00_strictmixedhard_strict_hard_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_43_nutation_strict_mixed_hard_v1_rect_s15_o148_v00_strictmixedhard_strict_hard_chain_hf1.asset","23","31","81","84","699","0.980","0.950","0.980","2","11","31","81","8.63","21","0.490","371","True","2","183.5","long-straight-run","266","Style=PressureHard | Score=17081 | TargetInitial=6 | OpeningRatio=0.025 | Straightness=0.490 | EarlyChoices=20.2/51 | LocalRun=8 | Jump=6.2 | NearRate=0.71 | Peel style=PressureHard seed=644926855 fill=699/713(0.980) chains=81 remaining=14 rejectedShort=0 failedPeels=1"
"44","Campaign500NormalFullV1:h03r","nutation_strict_mixed_hard_v1_rect_s15_o148_v01_strictmixedhard_strict_hard_chain_hf1","nutation_strict_mixed_hard_v1_rect_s15_o148_v01_strictmixedhard_strict_hard_chain_hf1","15","148","1","v01","248","Main/Level_Main_148","normal","Hard","StrictMixedHard","strict_mixed_dependency","strict_hard_chain_hf1","Hard","Pressure","0","section","PSG_Normal_section_Hard_Pressure","23","31","0.742","M_PeelMid","111","100","122","851","18","c5hole_lowchoice_v1_h03r_44_nutation_strict_mixed_hard_v1_rect_s15_o148_v01_strictmixedhard_strict_hard_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_44_nutation_strict_mixed_hard_v1_rect_s15_o148_v01_strictmixedhard_strict_hard_chain_hf1.asset","23","31","75","84","698","0.979","0.950","0.985","4","8","27","75","9.31","21","0.465","341","True","4","186.7","ok","63","Style=PressureHard | Score=14599 | TargetInitial=5 | OpeningRatio=0.053 | Straightness=0.465 | EarlyChoices=24.5/51 | LocalRun=5 | Jump=6.4 | NearRate=0.65 | Peel style=PressureHard seed=623676012 fill=698/713(0.979) chains=75 remaining=15 rejectedShort=0 failedPeels=1"
"45","Campaign500NormalFullV1:h03r","nutation_strict_mixed_hard_v1_rect_s15_o148_v02_strictmixedhard_strict_hard_chain_hf1","nutation_strict_mixed_hard_v1_rect_s15_o148_v02_strictmixedhard_strict_hard_chain_hf1","15","148","2","v02","248","Main/Level_Main_148","normal","Hard","StrictMixedHard","strict_mixed_dependency","strict_hard_chain_hf1","Hard","Pressure","0","section","PSG_Normal_section_Hard_Pressure","23","31","0.742","M_PeelMid","111","100","122","851","18","c5hole_lowchoice_v1_h03r_45_nutation_strict_mixed_hard_v1_rect_s15_o148_v02_strictmixedhard_strict_hard_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_45_nutation_strict_mixed_hard_v1_rect_s15_o148_v02_strictmixedhard_strict_hard_chain_hf1.asset","23","31","75","84","705","0.989","0.950","0.990","1","8","24","75","9.40","21","0.501","379","True","1","188.0","long-straight-run","104","Style=PressureHard | Score=14315 | TargetInitial=5 | OpeningRatio=0.013 | Straightness=0.501 | EarlyChoices=26.3/58 | LocalRun=4 | Jump=8.1 | NearRate=0.48 | Peel style=PressureHard seed=627979045 fill=705/713(0.989) chains=75 remaining=8 rejectedShort=0 failedPeels=1"
"46","Campaign500NormalFullV1:h03r","nutation_strict_mixed_hard_v1_rect_s15_o148_v03_strictmixedhard_strict_hard_chain_hf1","nutation_strict_mixed_hard_v1_rect_s15_o148_v03_strictmixedhard_strict_hard_chain_hf1","15","148","3","v03","248","Main/Level_Main_148","normal","Hard","StrictMixedHard","strict_mixed_dependency","strict_hard_chain_hf1","Hard","Pressure","0","section","PSG_Normal_section_Hard_Pressure","23","31","0.742","M_PeelMid","111","100","122","851","18","c5hole_lowchoice_v1_h03r_46_nutation_strict_mixed_hard_v1_rect_s15_o148_v03_strictmixedhard_strict_hard_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h03r/c5hole_lowchoice_v1_h03r_46_nutation_strict_mixed_hard_v1_rect_s15_o148_v03_strictmixedhard_strict_hard_chain_hf1.asset","23","31","81","84","702","0.985","0.950","0.985","3","10","29","81","8.67","21","0.476","435","True","3","185.8","ok","269","Style=PressureHard | Score=19378 | TargetInitial=6 | OpeningRatio=0.037 | Straightness=0.476 | EarlyChoices=24.6/52 | LocalRun=5 | Jump=7.8 | NearRate=0.58 | Peel style=PressureHard seed=645268474 fill=702/713(0.985) chains=81 remaining=11 rejectedShort=0 failedPeels=1"
