"rankClass","psgRankScore","processKeep","visualPass","keepCandidate","stsMetricPresent","stsPass","stsKeepCandidate","rejectReasons","slot","sourceIndex","order","sourceBatch","sourceReport","section10","variantIndex","variantLabel","mainMissionId","levelName","category","roleInSection","productionLane","productionStyleFamily","productionChainLanguage","productionDifficultyBand","experienceRole","reviewOnly","plannedWidth","plannedHeight","plannedAspect","plannedCanvasBand","plannedTargetChains","targetChainsMin","targetChainsMax","referenceArrowTiles","referenceMaxChainLength","actualTargetChains","mode","styleHint","profileHint","type","styleFamily","generatorVariant","generatorGrammar","chainLanguage","chainLanguageDetail","chainTags","flowLanguage","flowTags","riskTags","styleRiskBand","specId","levelId","assetPath","path","selected","width","height","sourceCoverage","chains","sourceAvgChain","sourceMaxChain","sourceStraightness","sourceShortChainRate","sourceEdgeHeadRate","sourceOpeners","sourceEdgeHeads","solved","processTier","processTierReason","avgChoices","maxChoices","localPatchRun","nearOuterRun","dependencyFollowRun","directionalRisk","stripeRisk","edgeInwardSweepRun","edgeInwardSweepSide","startSideHint","solveVectorRun","solveTraceQualityScore","solveTraceCollapseRiskScore","solveAxisDriftRate","solveSameAxisRunMax","solveSameDirHeadRunMax","solveRegionEntropy","solveRegionCollapseRunMax","solveFrontWidthAvg","solveFrontWidthNarrowRate","dependencyRegionEntropy","dependencyLocalSameRegionRate","dependencySameAxisHeadRate","dependencySameDirHeadRate","dependencyBraidScore","hardStructureV3Class","sourceStatus"
"TraceOrderKeep","2.737","True","True","True","True","True","True","","89","36","89","Campaign500NormalFullV1:h02r","","9","5","v05","189","Main/Level_Main_89","normal","Peak","StrictMixedPeak","strict_mixed_dependency","strict_peak_chain_hf1","Peak","Peak","0","22","30","0.733","S_Peak","100","90","110","700","13","92","","lock","PSG_Normal_lock_Extreme_Peak","nutation_strict_mixed_peak_v1_rect_s09_o089_v05_strictmixedpeak_strict_peak_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","outer_edge_chain","woven_medium;edge_headed","staged_unlock","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure","same_dir_watch","watch","nutation_strict_mixed_peak_v1_rect_s09_o089_v05_strictmixedpeak_strict_peak_chain_hf1","c5hole_lowchoice_v1_h02r_36_nutation_strict_mixed_peak_v1_rect_s09_o089_v05_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_36_nutation_strict_mixed_peak_v1_rect_s09_o089_v05_strictmixedpeak_strict_peak_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_36_nutation_strict_mixed_peak_v1_rect_s09_o089_v05_strictmixedpeak_strict_peak_chain_hf1.asset","1","22","30","0.992","69","9.49","21","0.516","0.275","0.087","4","6","True","B","flow or late-campaign only","5.61","9","4","4","4","0.109","0.058","2","T","top-edge inward / starts around top side","2","0.869","0.179","0.397","6","6","0.997","4","4.188","0.145","0.993","0.4","0.538","0.415","0.373","LocalEasy","Style=PressureHard | Score=-2233 | TargetInitial=5 | OpeningRatio=0.072 | Straightness=0.516 | EarlyChoices=24.8/51 | LocalRun=4 | Jump=6.4 | NearRate=0.55 | Peel style=PressureHard seed=661931781 fill=655/660(0.992) chains=69 remaining=5 rejectedShort=0 failedPeels=1 | FlipGate=ops=5 initial=5->4 edgeHeads=9->6 earlyChoices=21.6/41 localRun=4 jump=7.5 near=0.52 targetInitial=3"
"TraceOrderKeep","2.73","True","True","True","True","True","True","","89","34","89","Campaign500NormalFullV1:h02r","","9","3","v03","189","Main/Level_Main_89","normal","Peak","StrictMixedPeak","strict_mixed_dependency","strict_peak_chain_hf1","Peak","Peak","0","22","30","0.733","S_Peak","100","90","110","700","13","92","","lock","PSG_Normal_lock_Extreme_Peak","nutation_strict_mixed_peak_v1_rect_s09_o089_v03_strictmixedpeak_strict_peak_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium;edge_headed","staged_unlock","peel_grammar;multi_region;wide_front;stable_front;staged_unlock;peel_visible","","clean","nutation_strict_mixed_peak_v1_rect_s09_o089_v03_strictmixedpeak_strict_peak_chain_hf1","c5hole_lowchoice_v1_h02r_34_nutation_strict_mixed_peak_v1_rect_s09_o089_v03_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_34_nutation_strict_mixed_peak_v1_rect_s09_o089_v03_strictmixedpeak_strict_peak_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_34_nutation_strict_mixed_peak_v1_rect_s09_o089_v03_strictmixedpeak_strict_peak_chain_hf1.asset","1","22","30","0.989","71","9.2","21","0.501","0.338","0.085","3","6","True","B","flow or late-campaign only","5.77","9","6","3","4","0.176","0.039","2","L","left-edge inward / starts around left side","4","0.926","0.076","0.4","6","4","0.984","3","3.93","0.07","0.984","0.426","0.603","0.529","0.369","LocalEasy","Style=PressureHard | Score=-1060 | TargetInitial=5 | OpeningRatio=0.042 | Straightness=0.501 | EarlyChoices=28.5/55 | LocalRun=5 | Jump=7.6 | NearRate=0.48 | Peel style=PressureHard seed=664531590 fill=653/660(0.989) chains=71 remaining=7 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.687","True","True","True","True","True","True","","89","33","89","Campaign500NormalFullV1:h02r","","9","2","v02","189","Main/Level_Main_89","normal","Peak","StrictMixedPeak","strict_mixed_dependency","strict_peak_chain_hf1","Peak","Peak","0","22","30","0.733","S_Peak","100","90","110","700","13","92","","lock","PSG_Normal_lock_Extreme_Peak","nutation_strict_mixed_peak_v1_rect_s09_o089_v02_strictmixedpeak_strict_peak_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","woven_medium","woven_medium","staged_unlock","peel_grammar;multi_region;axis_drift;wide_front;staged_unlock;peel_visible;sweep_pressure","same_axis_watch;same_dir_watch","watch","nutation_strict_mixed_peak_v1_rect_s09_o089_v02_strictmixedpeak_strict_peak_chain_hf1","c5hole_lowchoice_v1_h02r_33_nutation_strict_mixed_peak_v1_rect_s09_o089_v02_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_33_nutation_strict_mixed_peak_v1_rect_s09_o089_v02_strictmixedpeak_strict_peak_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_33_nutation_strict_mixed_peak_v1_rect_s09_o089_v02_strictmixedpeak_strict_peak_chain_hf1.asset","1","22","30","0.992","70","9.36","21","0.482","0.271","0.071","2","5","True","B","flow or late-campaign only","5.21","9","6","3","3","0.176","0.073","2","R","right-edge inward / starts around right side","2","0.836","0.223","0.536","7","7","0.989","4","3.857","0.114","0.991","0.471","0.574","0.544","0.361","LocalEasy","Style=PressureHard | Score=8106 | TargetInitial=5 | OpeningRatio=0.029 | Straightness=0.482 | EarlyChoices=23.9/50 | LocalRun=4 | Jump=8.3 | NearRate=0.42 | Peel style=PressureHard seed=654363669 fill=655/660(0.992) chains=70 remaining=5 rejectedShort=0 failedPeels=1"
"VisualKeep","2.076","True","True","True","True","False","False","solveTraceQuality<0.82;solveTraceCollapseRisk>0.28","89","32","89","Campaign500NormalFullV1:h02r","","9","1","v01","189","Main/Level_Main_89","normal","Peak","StrictMixedPeak","strict_mixed_dependency","strict_peak_chain_hf1","Peak","Peak","0","22","30","0.733","S_Peak","100","90","110","700","13","92","","lock","PSG_Normal_lock_Extreme_Peak","nutation_strict_mixed_peak_v1_rect_s09_o089_v01_strictmixedpeak_strict_peak_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","patch_chain","short_patchwork","short_patchwork;edge_headed","single_axis_sweep","peel_grammar;multi_region;wide_front;peel_visible;sweep_pressure","solve_collapse;same_axis_watch;same_dir_watch","high_risk","nutation_strict_mixed_peak_v1_rect_s09_o089_v01_strictmixedpeak_strict_peak_chain_hf1","c5hole_lowchoice_v1_h02r_32_nutation_strict_mixed_peak_v1_rect_s09_o089_v01_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_32_nutation_strict_mixed_peak_v1_rect_s09_o089_v01_strictmixedpeak_strict_peak_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_32_nutation_strict_mixed_peak_v1_rect_s09_o089_v01_strictmixedpeak_strict_peak_chain_hf1.asset","1","22","30","0.991","73","8.96","21","0.522","0.342","0.11","1","8","True","B","flow or late-campaign only","5.34","9","4","4","4","0.132","0.117","2","B","bottom-edge inward / starts around bottom side","4","0.814","0.317","0.444","8","8","0.992","5","3.699","0.205","0.992","0.514","0.597","0.5","0.382","LocalEasy","Style=PressureHard | Score=3412 | TargetInitial=5 | OpeningRatio=0.014 | Straightness=0.522 | EarlyChoices=22.6/47 | LocalRun=6 | Jump=5.9 | NearRate=0.65 | Peel style=PressureHard seed=628905314 fill=654/660(0.991) chains=73 remaining=6 rejectedShort=0 failedPeels=1"
"VisualKeep","2.075","True","True","True","True","False","False","solveTraceQuality<0.82;solveTraceCollapseRisk>0.28","89","27","89","Campaign500NormalFullV1:h02r","","9","2","v02","189","Main/Level_Main_89","normal","Peak","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Peak","Peak","0","22","30","0.733","S_Peak","100","90","110","700","13","72","","lock","PSG_Normal_lock_Extreme_Peak","nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium;edge_headed","local_collapse","peel_grammar;multi_region;axis_drift;wide_front;staged_unlock;peel_visible;sweep_pressure;collapse_risk","directional_sweep_watch;solve_collapse;same_axis_watch;same_dir_watch;region_collapse_run","high_risk","nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","c5hole_lowchoice_v1_h02r_27_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_27_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_27_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","1","22","30","0.98","71","9.11","21","0.505","0.352","0.085","3","6","True","B","flow or late-campaign only","5.23","8","5","4","5","0.227","0.006","2","R","right-edge inward / starts around right side","3","0.708","0.388","0.543","8","8","0.993","7","3.845","0.225","0.995","0.529","0.456","0.441","0.205","LocalEasy","Style=PressureHard | Score=19575 | TargetInitial=5 | OpeningRatio=0.042 | Straightness=0.505 | EarlyChoices=24.4/46 | LocalRun=9 | Jump=7.6 | NearRate=0.48 | Peel style=PressureHard seed=784773286 fill=647/660(0.980) chains=71 remaining=13 rejectedShort=0 failedPeels=1"
"VisualKeep","2.024","True","True","True","True","False","False","solveTraceCollapseRisk>0.28;sameAxisRun>9;sameDirRun>8","89","35","89","Campaign500NormalFullV1:h02r","","9","4","v04","189","Main/Level_Main_89","normal","Peak","StrictMixedPeak","strict_mixed_dependency","strict_peak_chain_hf1","Peak","Peak","0","22","30","0.733","S_Peak","100","90","110","700","13","92","","lock","PSG_Normal_lock_Extreme_Peak","nutation_strict_mixed_peak_v1_rect_s09_o089_v04_strictmixedpeak_strict_peak_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium;edge_headed","single_axis_sweep","peel_grammar;multi_region;wide_front;stable_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;broad_choice_curve;stripe_watch;solve_collapse;same_axis_run;same_dir_run","high_risk","nutation_strict_mixed_peak_v1_rect_s09_o089_v04_strictmixedpeak_strict_peak_chain_hf1","c5hole_lowchoice_v1_h02r_35_nutation_strict_mixed_peak_v1_rect_s09_o089_v04_strictmixedpeak_strict_peak_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_35_nutation_strict_mixed_peak_v1_rect_s09_o089_v04_strictmixedpeak_strict_peak_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_35_nutation_strict_mixed_peak_v1_rect_s09_o089_v04_strictmixedpeak_strict_peak_chain_hf1.asset","1","22","30","0.991","68","9.62","21","0.483","0.309","0.118","4","8","True","B","flow or late-campaign only","6.72","11","4","2","4","0.049","0.132","2","L","left-edge inward / starts around left side","3","0.835","0.306","0.358","11","11","0.983","3","4.75","0.029","0.983","0.391","0.625","0.578","0.354","LocalEasy","Style=PressureHard | Score=794 | TargetInitial=5 | OpeningRatio=0.059 | Straightness=0.483 | EarlyChoices=22.5/50 | LocalRun=5 | Jump=6.8 | NearRate=0.58 | Peel style=PressureHard seed=642442979 fill=654/660(0.991) chains=68 remaining=6 rejectedShort=0 failedPeels=1 | FlipGate=ops=2 initial=4->4 edgeHeads=8->8 earlyChoices=21.4/48 localRun=4 jump=7.8 near=0.45 targetInitial=3"
"VisualKeep","2.011","True","True","True","True","False","False","solveTraceQuality<0.82;solveTraceCollapseRisk>0.28;sameAxisRun>9;sameDirRun>8","89","28","89","Campaign500NormalFullV1:h02r","","9","3","v03","189","Main/Level_Main_89","normal","Peak","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Peak","Peak","0","22","30","0.733","S_Peak","100","90","110","700","13","72","","lock","PSG_Normal_lock_Extreme_Peak","nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium","local_collapse","peel_grammar;multi_region;wide_front;staged_unlock;sweep_pressure;collapse_risk","near_outer_watch;solve_collapse;same_axis_run;same_dir_run;dependency_local_watch","high_risk","nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","c5hole_lowchoice_v1_h02r_28_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_28_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_28_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","1","22","30","0.983","70","9.27","20","0.491","0.286","0.057","1","4","True","B","flow or late-campaign only","5.14","9","5","5","4","0.21","0.096","1","R","right-edge inward / starts around right side","3","0.796","0.389","0.464","11","11","0.993","5","3.771","0.143","0.992","0.594","0.522","0.478","0.28","LocalEasy","Style=PressureHard | Score=22364 | TargetInitial=5 | OpeningRatio=0.014 | Straightness=0.491 | EarlyChoices=24.2/50 | LocalRun=5 | Jump=6.3 | NearRate=0.55 | Peel style=PressureHard seed=759542741 fill=649/660(0.983) chains=70 remaining=11 rejectedShort=0 failedPeels=1"
"VisualKeep","1.993","True","True","True","True","False","False","solveTraceQuality<0.82;solveTraceCollapseRisk>0.28;sameAxisRun>9","89","29","89","Campaign500NormalFullV1:h02r","","9","4","v04","189","Main/Level_Main_89","normal","Peak","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Peak","Peak","0","22","30","0.733","S_Peak","100","90","110","700","13","72","","lock","PSG_Normal_lock_Extreme_Peak","nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium;edge_headed","single_axis_sweep","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;near_outer_watch;solve_collapse;same_axis_run;same_dir_watch;dependency_local_watch","high_risk","nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","c5hole_lowchoice_v1_h02r_29_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_29_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_29_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","1","22","30","0.985","67","9.7","21","0.508","0.313","0.09","1","6","True","B","flow or late-campaign only","5.94","11","5","5","5","0.21","0.016","2","R","right-edge inward / starts around right side","3","0.811","0.308","0.424","12","6","0.982","5","3.985","0.194","0.982","0.591","0.561","0.439","0.287","LocalEasy","Style=PressureHard | Score=15777 | TargetInitial=5 | OpeningRatio=0.015 | Straightness=0.508 | EarlyChoices=25.0/55 | LocalRun=5 | Jump=6.9 | NearRate=0.48 | Peel style=PressureHard seed=753058687 fill=650/660(0.985) chains=67 remaining=10 rejectedShort=0 failedPeels=1"
"VisualKeep","1.977","True","True","True","True","False","False","solveTraceQuality<0.82;solveTraceCollapseRisk>0.28;sameDirRun>8","89","26","89","Campaign500NormalFullV1:h02r","","9","1","v01","189","Main/Level_Main_89","normal","Peak","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Peak","Peak","0","22","30","0.733","S_Peak","100","90","110","700","13","72","","lock","PSG_Normal_lock_Extreme_Peak","nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium","single_axis_sweep","peel_grammar;multi_region;wide_front;stable_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;local_patch_watch;solve_collapse;same_axis_watch;same_dir_run","high_risk","nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","c5hole_lowchoice_v1_h02r_26_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_26_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_26_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","1","22","30","0.985","69","9.42","21","0.451","0.348","0.072","3","5","True","B","flow or late-campaign only","5.86","11","7","2","4","0.194","0.096","2","L","left-edge inward / starts around left side","4","0.812","0.307","0.368","9","9","0.99","4","4.493","0.043","0.991","0.455","0.652","0.591","0.27","LocalEasy","Style=PressureHard | Score=19108 | TargetInitial=5 | OpeningRatio=0.058 | Straightness=0.451 | EarlyChoices=25.2/54 | LocalRun=5 | Jump=7.1 | NearRate=0.48 | Peel style=PressureHard seed=773243952 fill=650/660(0.985) chains=69 remaining=10 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->3 edgeHeads=6->5 earlyChoices=24.8/41 localRun=5 jump=7.1 near=0.48 targetInitial=3"
"VisualKeep","1.926","True","True","True","True","False","False","solveTraceQuality<0.82;solveTraceCollapseRisk>0.28","89","25","89","Campaign500NormalFullV1:h02r","","9","0","v00","189","Main/Level_Main_89","normal","Peak","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Peak","Peak","0","22","30","0.733","S_Peak","100","90","110","700","13","72","","lock","PSG_Normal_lock_Extreme_Peak","nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","patch_chain","short_patchwork","short_patchwork;edge_headed","local_collapse","peel_grammar;multi_region;wide_front;stable_front;staged_unlock;peel_visible;sweep_pressure;collapse_risk","choice_peak_watch;broad_choice_curve;directional_sweep_watch;local_patch_watch;solve_collapse;same_axis_watch;same_dir_watch;region_collapse_run","high_risk","nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","c5hole_lowchoice_v1_h02r_25_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_25_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_25_nutation_strict_mixed_choiceclamp_v1_rect_s09_o089_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","1","22","30","0.982","73","8.88","21","0.486","0.37","0.096","5","7","True","B","flow or late-campaign only","6.05","11","7","4","4","0.301","0.089","2","B","bottom-edge inward / starts around bottom side","3","0.755","0.333","0.389","8","8","0.987","6","4.342","0.068","0.984","0.544","0.544","0.515","0.215","LocalEasy","Style=PressureHard | Score=20984 | TargetInitial=5 | OpeningRatio=0.068 | Straightness=0.486 | EarlyChoices=22.1/46 | LocalRun=7 | Jump=7.4 | NearRate=0.52 | Peel style=PressureHard seed=771559144 fill=648/660(0.982) chains=73 remaining=12 rejectedShort=0 failedPeels=1 | FlipGate=ops=2 initial=5->5 edgeHeads=7->7 earlyChoices=20.6/44 localRun=7 jump=8.3 near=0.48 targetInitial=3"
