"Index","SourceBatch","SpecId","Type","Section10","Order","VariantIndex","VariantLabel","MainMissionId","LevelName","Category","RoleInSection","ProductionLane","ProductionStyleFamily","ProductionChainLanguage","ProductionDifficultyBand","ExperienceRole","ReviewOnly","StyleHint","ProfileHint","PlannedWidth","PlannedHeight","PlannedAspect","PlannedCanvasBand","PlannedTargetChains","TargetChainsMin","TargetChainsMax","ReferenceArrowTiles","ReferenceMaxChainLength","LevelId","AssetPath","Width","Height","Chains","TargetChains","Arrows","Coverage","TargetCoverage","OuterBandCoverage","InitialMovableChains","EdgeHeadChains","ShortChains","GreedyMoves","AvgChain","MaxChain","Straightness","BlockLinks","PortableSolved","PortableOpeners","PortableScore","PortableQuality","Attempts","Status"
"1","Campaign500NormalFullV1:h02r","nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","7","70","0","v00","170","Main/Level_Main_70","normal","Hard","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Hard","Normal","0","section","PSG_Normal_section_Hard_Normal","23","31","0.742","M_PeelMid","103","93","113","741","13","c5hole_lowchoice_v1_h02r_01_nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_01_nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","23","31","69","72","708","0.993","0.940","0.985","2","6","18","69","10.26","21","0.500","403","True","2","186.2","long-straight-run","392","Style=PressureHard | Score=29527 | TargetInitial=5 | OpeningRatio=0.029 | Straightness=0.500 | EarlyChoices=26.3/46 | LocalRun=5 | Jump=8.9 | NearRate=0.52 | Peel style=PressureHard seed=1845584496 fill=708/713(0.993) chains=69 remaining=5 rejectedShort=0 failedPeels=1"
"2","Campaign500NormalFullV1:h02r","nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","7","70","1","v01","170","Main/Level_Main_70","normal","Hard","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Hard","Normal","0","section","PSG_Normal_section_Hard_Normal","23","31","0.742","M_PeelMid","103","93","113","741","13","c5hole_lowchoice_v1_h02r_02_nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_02_nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","23","31","72","72","698","0.979","0.940","0.985","3","9","22","72","9.69","21","0.532","307","True","3","182.3","ok","137","Style=PressureHard | Score=23006 | TargetInitial=5 | OpeningRatio=0.042 | Straightness=0.532 | EarlyChoices=22.2/54 | LocalRun=5 | Jump=7.4 | NearRate=0.55 | Peel style=PressureHard seed=1818887745 fill=698/713(0.979) chains=72 remaining=15 rejectedShort=0 failedPeels=1"
"3","Campaign500NormalFullV1:h02r","nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","7","70","2","v02","170","Main/Level_Main_70","normal","Hard","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Hard","Normal","0","section","PSG_Normal_section_Hard_Normal","23","31","0.742","M_PeelMid","103","93","113","741","13","c5hole_lowchoice_v1_h02r_03_nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_03_nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","23","31","76","72","703","0.986","0.940","0.980","2","5","26","76","9.25","21","0.494","366","True","2","177.1","ok","148","Style=PressureHard | Score=18501 | TargetInitial=5 | OpeningRatio=0.026 | Straightness=0.494 | EarlyChoices=26.8/62 | LocalRun=6 | Jump=7.1 | NearRate=0.58 | Peel style=PressureHard seed=1820048908 fill=703/713(0.986) chains=76 remaining=10 rejectedShort=0 failedPeels=1"
"4","Campaign500NormalFullV1:h02r","nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","7","70","3","v03","170","Main/Level_Main_70","normal","Hard","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Hard","Normal","0","section","PSG_Normal_section_Hard_Normal","23","31","0.742","M_PeelMid","103","93","113","741","13","c5hole_lowchoice_v1_h02r_04_nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_04_nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","23","31","74","72","699","0.980","0.940","0.990","2","7","26","74","9.45","21","0.499","309","True","2","186.7","ok","369","Style=PressureHard | Score=23685 | TargetInitial=5 | OpeningRatio=0.027 | Straightness=0.499 | EarlyChoices=23.0/39 | LocalRun=11 | Jump=6.6 | NearRate=0.65 | Peel style=PressureHard seed=1843203161 fill=699/713(0.980) chains=74 remaining=14 rejectedShort=0 failedPeels=1"
"5","Campaign500NormalFullV1:h02r","nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","7","70","4","v04","170","Main/Level_Main_70","normal","Hard","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Hard","Normal","0","section","PSG_Normal_section_Hard_Normal","23","31","0.742","M_PeelMid","103","93","113","741","13","c5hole_lowchoice_v1_h02r_05_nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_05_nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","23","31","74","72","697","0.978","0.940","0.970","3","6","22","74","9.42","21","0.479","354","True","3","182.5","ok","316","Style=PressureHard | Score=20060 | TargetInitial=5 | OpeningRatio=0.041 | Straightness=0.479 | EarlyChoices=24.5/69 | LocalRun=6 | Jump=6.3 | NearRate=0.71 | Peel style=PressureHard seed=1837661668 fill=697/713(0.978) chains=74 remaining=16 rejectedShort=0 failedPeels=1"
"6","Campaign500NormalFullV1:h02r","nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","7","70","5","v05","170","Main/Level_Main_70","normal","Hard","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","Hard","Normal","0","section","PSG_Normal_section_Hard_Normal","23","31","0.742","M_PeelMid","103","93","113","741","13","c5hole_lowchoice_v1_h02r_06_nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_06_nutation_strict_mixed_choiceclamp_v1_rect_s07_o070_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","23","31","74","72","703","0.986","0.940","0.995","3","10","15","74","9.50","21","0.485","382","True","3","181.7","ok","306","Style=PressureHard | Score=18514 | TargetInitial=5 | OpeningRatio=0.041 | Straightness=0.485 | EarlyChoices=24.6/62 | LocalRun=7 | Jump=7.1 | NearRate=0.61 | Peel style=PressureHard seed=1836623522 fill=703/713(0.986) chains=74 remaining=10 rejectedShort=0 failedPeels=1"
"7","Campaign500NormalFullV1:h02r","nutation_strict_mixed_hard_v1_rect_s07_o070_v00_strictmixedhard_strict_hard_chain_hf1","nutation_strict_mixed_hard_v1_rect_s07_o070_v00_strictmixedhard_strict_hard_chain_hf1","7","70","0","v00","170","Main/Level_Main_70","normal","Hard","StrictMixedHard","strict_mixed_dependency","strict_hard_chain_hf1","Hard","Normal","0","section","PSG_Normal_section_Hard_Normal","23","31","0.742","M_PeelMid","103","93","113","741","13","c5hole_lowchoice_v1_h02r_07_nutation_strict_mixed_hard_v1_rect_s07_o070_v00_strictmixedhard_strict_hard_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_07_nutation_strict_mixed_hard_v1_rect_s07_o070_v00_strictmixedhard_strict_hard_chain_hf1.asset","23","31","74","84","699","0.980","0.950","0.975","3","5","26","74","9.45","21","0.465","291","True","3","186.2","ok","14","Style=PressureHard | Score=17521 | TargetInitial=5 | OpeningRatio=0.054 | Straightness=0.465 | EarlyChoices=23.7/49 | LocalRun=5 | Jump=6.8 | NearRate=0.61 | Peel style=PressureHard seed=1361373445 fill=699/713(0.980) chains=74 remaining=14 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->3 edgeHeads=6->5 earlyChoices=23.9/50 localRun=5 jump=7.1 near=0.58 targetInitial=3"
"8","Campaign500NormalFullV1:h02r","nutation_strict_mixed_hard_v1_rect_s07_o070_v01_strictmixedhard_strict_hard_chain_hf1","nutation_strict_mixed_hard_v1_rect_s07_o070_v01_strictmixedhard_strict_hard_chain_hf1","7","70","1","v01","170","Main/Level_Main_70","normal","Hard","StrictMixedHard","strict_mixed_dependency","strict_hard_chain_hf1","Hard","Normal","0","section","PSG_Normal_section_Hard_Normal","23","31","0.742","M_PeelMid","103","93","113","741","13","c5hole_lowchoice_v1_h02r_08_nutation_strict_mixed_hard_v1_rect_s07_o070_v01_strictmixedhard_strict_hard_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_08_nutation_strict_mixed_hard_v1_rect_s07_o070_v01_strictmixedhard_strict_hard_chain_hf1.asset","23","31","73","84","697","0.978","0.950","0.970","2","4","26","73","9.55","21","0.466","325","True","2","185.4","ok","155","Style=PressureHard | Score=17375 | TargetInitial=5 | OpeningRatio=0.027 | Straightness=0.466 | EarlyChoices=23.9/48 | LocalRun=7 | Jump=6.8 | NearRate=0.65 | Peel style=PressureHard seed=1376149378 fill=697/713(0.978) chains=73 remaining=16 rejectedShort=0 failedPeels=1"
"9","Campaign500NormalFullV1:h02r","nutation_strict_mixed_hard_v1_rect_s07_o070_v02_strictmixedhard_strict_hard_chain_hf1","nutation_strict_mixed_hard_v1_rect_s07_o070_v02_strictmixedhard_strict_hard_chain_hf1","7","70","2","v02","170","Main/Level_Main_70","normal","Hard","StrictMixedHard","strict_mixed_dependency","strict_hard_chain_hf1","Hard","Normal","0","section","PSG_Normal_section_Hard_Normal","23","31","0.742","M_PeelMid","103","93","113","741","13","c5hole_lowchoice_v1_h02r_09_nutation_strict_mixed_hard_v1_rect_s07_o070_v02_strictmixedhard_strict_hard_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_09_nutation_strict_mixed_hard_v1_rect_s07_o070_v02_strictmixedhard_strict_hard_chain_hf1.asset","23","31","77","84","705","0.989","0.950","0.970","4","6","27","77","9.16","21","0.481","408","True","4","184.3","ok","358","Style=PressureHard | Score=14910 | TargetInitial=5 | OpeningRatio=0.052 | Straightness=0.481 | EarlyChoices=26.2/72 | LocalRun=3 | Jump=9.7 | NearRate=0.45 | Peel style=PressureHard seed=1397418509 fill=705/713(0.989) chains=77 remaining=8 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->4 edgeHeads=7->6 earlyChoices=26.2/72 localRun=3 jump=9.7 near=0.45 targetInitial=3"
"10","Campaign500NormalFullV1:h02r","nutation_strict_mixed_hard_v1_rect_s07_o070_v03_strictmixedhard_strict_hard_chain_hf1","nutation_strict_mixed_hard_v1_rect_s07_o070_v03_strictmixedhard_strict_hard_chain_hf1","7","70","3","v03","170","Main/Level_Main_70","normal","Hard","StrictMixedHard","strict_mixed_dependency","strict_hard_chain_hf1","Hard","Normal","0","section","PSG_Normal_section_Hard_Normal","23","31","0.742","M_PeelMid","103","93","113","741","13","c5hole_lowchoice_v1_h02r_10_nutation_strict_mixed_hard_v1_rect_s07_o070_v03_strictmixedhard_strict_hard_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h02r/c5hole_lowchoice_v1_h02r_10_nutation_strict_mixed_hard_v1_rect_s07_o070_v03_strictmixedhard_strict_hard_chain_hf1.asset","23","31","73","84","699","0.980","0.950","0.965","2","8","18","73","9.58","19","0.477","410","True","2","173.8","ok","122","Style=PressureHard | Score=15869 | TargetInitial=5 | OpeningRatio=0.027 | Straightness=0.477 | EarlyChoices=22.3/60 | LocalRun=7 | Jump=7.7 | NearRate=0.68 | Peel style=PressureHard seed=1372711609 fill=699/713(0.980) chains=73 remaining=14 rejectedShort=0 failedPeels=1"
