"selected","levelId","path","source","order","section10","variantIndex","variantLabel","productionLane","productionChainLanguage","productionDifficultyBand","coverage","chains","portableOpeners","status"
"1","c5hole_lowchoice_v1_h04r_37_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_37_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v00_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","c5hole_lowchoice_v1_h04r_order182_shortroot1","182","19","0","v00","StrictMixedChoiceClamp","choice_clamp_chain_hf1","NormalFlow","0.985","62","1","Style=PressureHard | Score=1624 | TargetInitial=4 | OpeningRatio=0.016 | Straightness=0.478 | EarlyChoices=25.1/42 | LocalRun=9 | Jump=4.8 | NearRate=0.68 | Peel style=PressureHard seed=2128553630 fill=532/540(0.985) chains=62 remaining=8 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h04r_38_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_38_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","c5hole_lowchoice_v1_h04r_order182_shortroot1","182","19","1","v01","StrictMixedChoiceClamp","choice_clamp_chain_hf1","NormalFlow","0.994","56","3","Style=PressureHard | Score=-1776 | TargetInitial=4 | OpeningRatio=0.071 | Straightness=0.527 | EarlyChoices=25.1/50 | LocalRun=5 | Jump=6.9 | NearRate=0.52 | Peel style=PressureHard seed=2090755605 fill=537/540(0.994) chains=56 remaining=3 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->3 edgeHeads=4->3 earlyChoices=23.4/44 localRun=6 jump=6.2 near=0.55 targetInitial=3"
"1","c5hole_lowchoice_v1_h04r_39_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_39_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","c5hole_lowchoice_v1_h04r_order182_shortroot1","182","19","2","v02","StrictMixedChoiceClamp","choice_clamp_chain_hf1","NormalFlow","0.991","63","3","Style=PressureHard | Score=1193 | TargetInitial=4 | OpeningRatio=0.048 | Straightness=0.452 | EarlyChoices=25.8/51 | LocalRun=5 | Jump=8.6 | NearRate=0.42 | Peel style=PressureHard seed=2119251037 fill=535/540(0.991) chains=63 remaining=5 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h04r_40_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_40_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","c5hole_lowchoice_v1_h04r_order182_shortroot1","182","19","3","v03","StrictMixedChoiceClamp","choice_clamp_chain_hf1","NormalFlow","0.976","63","3","Style=PressureHard | Score=-2998 | TargetInitial=4 | OpeningRatio=0.048 | Straightness=0.464 | EarlyChoices=24.3/40 | LocalRun=6 | Jump=7.3 | NearRate=0.55 | Peel style=PressureHard seed=2116537227 fill=527/540(0.976) chains=63 remaining=13 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h04r_41_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_41_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","c5hole_lowchoice_v1_h04r_order182_shortroot1","182","19","4","v04","StrictMixedChoiceClamp","choice_clamp_chain_hf1","NormalFlow","0.989","59","2","Style=PressureHard | Score=-2222 | TargetInitial=4 | OpeningRatio=0.034 | Straightness=0.462 | EarlyChoices=26.0/54 | LocalRun=6 | Jump=6.7 | NearRate=0.65 | Peel style=PressureHard seed=2100313376 fill=534/540(0.989) chains=59 remaining=6 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h04r_42_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_42_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","c5hole_lowchoice_v1_h04r_order182_shortroot1","182","19","5","v05","StrictMixedChoiceClamp","choice_clamp_chain_hf1","NormalFlow","0.981","54","2","Style=PressureHard | Score=-6072 | TargetInitial=4 | OpeningRatio=0.037 | Straightness=0.509 | EarlyChoices=25.4/46 | LocalRun=10 | Jump=5.9 | NearRate=0.74 | Peel style=PressureHard seed=2093515135 fill=530/540(0.981) chains=54 remaining=10 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h04r_43_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v00_strictmixedlocalbreak_local_break_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_43_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v00_strictmixedlocalbreak_local_break_chain_hf1.asset","c5hole_lowchoice_v1_h04r_order182_shortroot1","182","19","0","v00","StrictMixedLocalBreak","local_break_chain_hf1","NormalFlow","0.980","56","1","Style=PressureHard | Score=-14186 | TargetInitial=4 | OpeningRatio=0.018 | Straightness=0.489 | EarlyChoices=23.2/52 | LocalRun=4 | Jump=7.8 | NearRate=0.52 | Peel style=PressureHard seed=1857361691 fill=529/540(0.980) chains=56 remaining=11 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h04r_44_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v01_strictmixedlocalbreak_local_break_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_44_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v01_strictmixedlocalbreak_local_break_chain_hf1.asset","c5hole_lowchoice_v1_h04r_order182_shortroot1","182","19","1","v01","StrictMixedLocalBreak","local_break_chain_hf1","NormalFlow","0.994","56","1","Style=PressureHard | Score=-8618 | TargetInitial=4 | OpeningRatio=0.018 | Straightness=0.459 | EarlyChoices=22.0/53 | LocalRun=4 | Jump=7.0 | NearRate=0.42 | Peel style=PressureHard seed=1871195127 fill=537/540(0.994) chains=56 remaining=3 rejectedShort=0 failedPeels=1"
"1","c5hole_lowchoice_v1_h04r_45_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v02_strictmixedlocalbreak_local_break_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_45_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v02_strictmixedlocalbreak_local_break_chain_hf1.asset","c5hole_lowchoice_v1_h04r_order182_shortroot1","182","19","2","v02","StrictMixedLocalBreak","local_break_chain_hf1","NormalFlow","0.978","61","3","Style=PressureHard | Score=-11853 | TargetInitial=4 | OpeningRatio=0.066 | Straightness=0.488 | EarlyChoices=22.9/60 | LocalRun=5 | Jump=7.4 | NearRate=0.55 | Peel style=PressureHard seed=1830464754 fill=528/540(0.978) chains=61 remaining=12 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->3 edgeHeads=6->5 earlyChoices=23.0/60 localRun=5 jump=7.0 near=0.58 targetInitial=3"
"1","c5hole_lowchoice_v1_h04r_46_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v03_strictmixedlocalbreak_local_break_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_46_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v03_strictmixedlocalbreak_local_break_chain_hf1.asset","c5hole_lowchoice_v1_h04r_order182_shortroot1","182","19","3","v03","StrictMixedLocalBreak","local_break_chain_hf1","NormalFlow","0.985","65","3","Style=PressureHard | Score=-9616 | TargetInitial=5 | OpeningRatio=0.046 | Straightness=0.500 | EarlyChoices=25.3/49 | LocalRun=8 | Jump=7.2 | NearRate=0.65 | Peel style=PressureHard seed=1859588624 fill=532/540(0.985) chains=65 remaining=8 rejectedShort=0 failedPeels=1"
