"rankClass","psgRankScore","processKeep","visualPass","keepCandidate","stsMetricPresent","stsPass","stsKeepCandidate","rejectReasons","slot","sourceIndex","order","sourceBatch","sourceReport","section10","variantIndex","variantLabel","mainMissionId","levelName","category","roleInSection","productionLane","productionStyleFamily","productionChainLanguage","productionDifficultyBand","experienceRole","reviewOnly","plannedWidth","plannedHeight","plannedAspect","plannedCanvasBand","plannedTargetChains","targetChainsMin","targetChainsMax","referenceArrowTiles","referenceMaxChainLength","actualTargetChains","mode","styleHint","profileHint","type","styleFamily","generatorVariant","generatorGrammar","chainLanguage","chainLanguageDetail","chainTags","flowLanguage","flowTags","riskTags","styleRiskBand","specId","levelId","assetPath","path","selected","width","height","sourceCoverage","chains","sourceAvgChain","sourceMaxChain","sourceStraightness","sourceShortChainRate","sourceEdgeHeadRate","sourceOpeners","sourceEdgeHeads","solved","processTier","processTierReason","avgChoices","maxChoices","localPatchRun","nearOuterRun","dependencyFollowRun","directionalRisk","stripeRisk","edgeInwardSweepRun","edgeInwardSweepSide","startSideHint","solveVectorRun","solveTraceQualityScore","solveTraceCollapseRiskScore","solveAxisDriftRate","solveSameAxisRunMax","solveSameDirHeadRunMax","solveRegionEntropy","solveRegionCollapseRunMax","solveFrontWidthAvg","solveFrontWidthNarrowRate","dependencyRegionEntropy","dependencyLocalSameRegionRate","dependencySameAxisHeadRate","dependencySameDirHeadRate","dependencyBraidScore","hardStructureV3Class","sourceStatus"
"TraceOrderKeep","2.847","True","True","True","True","True","True","","182","43","182","Campaign500NormalFullV1:h04r","","19","0","v00","282","Main/Level_Main_182","normal","NormalA_FlowOrNeutral","StrictMixedLocalBreak","strict_mixed_local","local_break_chain_hf1","NormalFlow","Normal","0","20","27","0.741","M_Flow","88","79","97","671","13","82","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_strict_mixed_localbreak_v1_rect_s19_o182_v00_strictmixedlocalbreak_local_break_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium;edge_headed","staged_unlock","peel_grammar;multi_region;wide_front;staged_unlock;sweep_pressure","same_dir_watch","watch","nutation_strict_mixed_localbreak_v1_rect_s19_o182_v00_strictmixedlocalbreak_local_break_chain_hf1","c5hole_lowchoice_v1_h04r_43_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v00_strictmixedlocalbreak_local_break_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_43_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v00_strictmixedlocalbreak_local_break_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_43_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v00_strictmixedlocalbreak_local_break_chain_hf1.asset","1","20","27","0.98","56","9.45","21","0.489","0.357","0.107","1","6","True","A","usable process curve","4.93","8","3","2","4","0","0.067","1","L","left-edge inward / starts around left side","3","0.92","0.15","0.436","6","6","0.992","3","3.679","0.179","0.992","0.382","0.509","0.436","0.43","LocalEasy","Style=PressureHard | Score=-14186 | TargetInitial=4 | OpeningRatio=0.018 | Straightness=0.489 | EarlyChoices=23.2/52 | LocalRun=4 | Jump=7.8 | NearRate=0.52 | Peel style=PressureHard seed=1857361691 fill=529/540(0.980) chains=56 remaining=11 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.767","True","True","True","True","True","True","","182","44","182","Campaign500NormalFullV1:h04r","","19","1","v01","282","Main/Level_Main_182","normal","NormalA_FlowOrNeutral","StrictMixedLocalBreak","strict_mixed_local","local_break_chain_hf1","NormalFlow","Normal","0","20","27","0.741","M_Flow","88","79","97","671","13","82","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_strict_mixed_localbreak_v1_rect_s19_o182_v01_strictmixedlocalbreak_local_break_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium","staged_unlock","peel_grammar;multi_region;staged_unlock;peel_visible","stripe_watch;near_outer_watch","watch","nutation_strict_mixed_localbreak_v1_rect_s19_o182_v01_strictmixedlocalbreak_local_break_chain_hf1","c5hole_lowchoice_v1_h04r_44_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v01_strictmixedlocalbreak_local_break_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_44_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v01_strictmixedlocalbreak_local_break_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_44_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v01_strictmixedlocalbreak_local_break_chain_hf1.asset","1","20","27","0.994","56","9.59","21","0.459","0.321","0.071","1","4","True","B","flow or late-campaign only","4.55","7","5","5","3","0.187","0.122","2","L","left-edge inward / starts around left side","3","0.925","0.108","0.418","5","5","0.993","3","3.304","0.214","0.994","0.473","0.509","0.473","0.359","LocalEasy","Style=PressureHard | Score=-8618 | TargetInitial=4 | OpeningRatio=0.018 | Straightness=0.459 | EarlyChoices=22.0/53 | LocalRun=4 | Jump=7.0 | NearRate=0.42 | Peel style=PressureHard seed=1871195127 fill=537/540(0.994) chains=56 remaining=3 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.713","True","True","True","True","True","True","","182","48","182","Campaign500NormalFullV1:h04r","","19","5","v05","282","Main/Level_Main_182","normal","NormalA_FlowOrNeutral","StrictMixedLocalBreak","strict_mixed_local","local_break_chain_hf1","NormalFlow","Normal","0","20","27","0.741","M_Flow","88","79","97","671","13","82","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_strict_mixed_localbreak_v1_rect_s19_o182_v05_strictmixedlocalbreak_local_break_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium;edge_headed","staged_unlock","peel_grammar;multi_region;axis_drift;staged_unlock;peel_visible;sweep_pressure","directional_sweep_watch;near_outer_watch;collapse_watch;same_axis_watch;same_dir_watch","watch","nutation_strict_mixed_localbreak_v1_rect_s19_o182_v05_strictmixedlocalbreak_local_break_chain_hf1","c5hole_lowchoice_v1_h04r_48_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v05_strictmixedlocalbreak_local_break_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_48_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v05_strictmixedlocalbreak_local_break_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_48_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v05_strictmixedlocalbreak_local_break_chain_hf1.asset","1","20","27","0.987","57","9.35","21","0.496","0.316","0.123","1","7","True","B","flow or late-campaign only","3.82","6","6","6","4","0.266","0.101","2","L","left-edge inward / starts around left side","4","0.833","0.266","0.5","7","7","0.985","4","3.053","0.421","0.987","0.5","0.482","0.429","0.307","LocalEasy","Style=PressureHard | Score=-10166 | TargetInitial=4 | OpeningRatio=0.018 | Straightness=0.496 | EarlyChoices=19.5/46 | LocalRun=7 | Jump=6.5 | NearRate=0.61 | Peel style=PressureHard seed=1859921227 fill=533/540(0.987) chains=57 remaining=7 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.685","True","True","True","True","True","True","","182","38","182","Campaign500NormalFullV1:h04r","","19","1","v01","282","Main/Level_Main_182","normal","NormalA_FlowOrNeutral","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","NormalFlow","Normal","0","20","27","0.741","M_Flow","88","79","97","671","13","72","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium","staged_unlock","peel_grammar;multi_region;wide_front;stable_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;same_dir_watch","watch","nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","c5hole_lowchoice_v1_h04r_38_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_38_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_38_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v01_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","1","20","27","0.994","56","9.59","21","0.527","0.286","0.054","3","3","True","B","flow or late-campaign only","5.91","10","4","4","8","0.132","0.1","2","R","right-edge inward / starts around right side","3","0.852","0.201","0.455","6","6","0.993","5","4.482","0.054","0.988","0.453","0.585","0.547","0.338","LocalEasy","Style=PressureHard | Score=-1776 | TargetInitial=4 | OpeningRatio=0.071 | Straightness=0.527 | EarlyChoices=25.1/50 | LocalRun=5 | Jump=6.9 | NearRate=0.52 | Peel style=PressureHard seed=2090755605 fill=537/540(0.994) chains=56 remaining=3 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->3 edgeHeads=4->3 earlyChoices=23.4/44 localRun=6 jump=6.2 near=0.55 targetInitial=3"
"TraceOrderKeep","2.663","True","True","True","True","True","True","","182","42","182","Campaign500NormalFullV1:h04r","","19","5","v05","282","Main/Level_Main_182","normal","NormalA_FlowOrNeutral","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","NormalFlow","Normal","0","20","27","0.741","M_Flow","88","79","97","671","13","72","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","mixed_chain","mixed_chain","","single_axis_sweep","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure","directional_sweep_watch;local_patch_watch;near_outer_watch;collapse_watch;same_axis_watch;same_dir_watch","watch","nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","c5hole_lowchoice_v1_h04r_42_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_42_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_42_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v05_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","1","20","27","0.981","54","9.81","20","0.509","0.278","0.074","2","4","True","B","flow or late-campaign only","4.5","7","7","5","7","0.284","0.075","2","T","top-edge inward / starts around top side","3","0.837","0.27","0.34","9","8","0.991","3","3.815","0.241","0.986","0.423","0.712","0.635","0.344","LocalEasy","Style=PressureHard | Score=-6072 | TargetInitial=4 | OpeningRatio=0.037 | Straightness=0.509 | EarlyChoices=25.4/46 | LocalRun=10 | Jump=5.9 | NearRate=0.74 | Peel style=PressureHard seed=2093515135 fill=530/540(0.981) chains=54 remaining=10 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.641","True","True","True","True","True","True","","182","41","182","Campaign500NormalFullV1:h04r","","19","4","v04","282","Main/Level_Main_182","normal","NormalA_FlowOrNeutral","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","NormalFlow","Normal","0","20","27","0.741","M_Flow","88","79","97","671","13","72","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","curve_chain","short_patchwork","short_patchwork;woven_medium;edge_headed","single_axis_sweep","peel_grammar;multi_region;wide_front;peel_visible;sweep_pressure","choice_peak_watch;collapse_watch;same_axis_watch;same_dir_watch","watch","nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","c5hole_lowchoice_v1_h04r_41_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_41_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_41_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v04_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","1","20","27","0.989","59","9.05","21","0.462","0.322","0.085","2","5","True","B","flow or late-campaign only","5.73","11","4","4","4","0.109","0.092","2","R","right-edge inward / starts around right side","2","0.851","0.278","0.448","8","8","0.99","4","4.407","0.169","0.988","0.474","0.614","0.526","0.336","LocalEasy","Style=PressureHard | Score=-2222 | TargetInitial=4 | OpeningRatio=0.034 | Straightness=0.462 | EarlyChoices=26.0/54 | LocalRun=6 | Jump=6.7 | NearRate=0.65 | Peel style=PressureHard seed=2100313376 fill=534/540(0.989) chains=59 remaining=6 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.624","True","True","True","True","True","True","","182","40","182","Campaign500NormalFullV1:h04r","","19","3","v03","282","Main/Level_Main_182","normal","NormalA_FlowOrNeutral","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","NormalFlow","Normal","0","20","27","0.741","M_Flow","88","79","97","671","13","72","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","patch_chain","short_patchwork","short_patchwork;edge_headed","single_axis_sweep","peel_grammar;multi_region;wide_front;staged_unlock;peel_visible;sweep_pressure","choice_peak_watch;near_outer_watch;collapse_watch;same_axis_watch;same_dir_watch;dependency_local_watch","watch","nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","c5hole_lowchoice_v1_h04r_40_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_40_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_40_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v03_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","1","20","27","0.976","63","8.37","21","0.464","0.381","0.143","3","9","True","B","flow or late-campaign only","5.81","10","5","5","5","0.187","0.072","2","B","bottom-edge inward / starts around bottom side","3","0.882","0.25","0.468","8","8","0.995","3","3.889","0.222","0.994","0.55","0.5","0.45","0.262","LocalEasy","Style=PressureHard | Score=-2998 | TargetInitial=4 | OpeningRatio=0.048 | Straightness=0.464 | EarlyChoices=24.3/40 | LocalRun=6 | Jump=7.3 | NearRate=0.55 | Peel style=PressureHard seed=2116537227 fill=527/540(0.976) chains=63 remaining=13 rejectedShort=0 failedPeels=1"
"TraceOrderKeep","2.605","True","True","True","True","True","True","","182","46","182","Campaign500NormalFullV1:h04r","","19","3","v03","282","Main/Level_Main_182","normal","NormalA_FlowOrNeutral","StrictMixedLocalBreak","strict_mixed_local","local_break_chain_hf1","NormalFlow","Normal","0","20","27","0.741","M_Flow","88","79","97","671","13","82","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_strict_mixed_localbreak_v1_rect_s19_o182_v03_strictmixedlocalbreak_local_break_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","patch_chain","short_patchwork","short_patchwork;edge_headed","flow_spread","peel_grammar;multi_region;wide_front;stable_front;sweep_pressure","choice_peak_watch;near_outer_watch;same_axis_watch;same_dir_watch","watch","nutation_strict_mixed_localbreak_v1_rect_s19_o182_v03_strictmixedlocalbreak_local_break_chain_hf1","c5hole_lowchoice_v1_h04r_46_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v03_strictmixedlocalbreak_local_break_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_46_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v03_strictmixedlocalbreak_local_break_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_46_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v03_strictmixedlocalbreak_local_break_chain_hf1.asset","1","20","27","0.985","65","8.18","21","0.5","0.354","0.108","3","7","True","B","flow or late-campaign only","5.92","11","5","5","3","0.21","0.101","1","R","right-edge inward / starts around right side","3","0.844","0.218","0.453","7","6","0.988","5","4.185","0.046","0.985","0.484","0.613","0.5","0.312","LocalEasy","Style=PressureHard | Score=-9616 | TargetInitial=5 | OpeningRatio=0.046 | Straightness=0.500 | EarlyChoices=25.3/49 | LocalRun=8 | Jump=7.2 | NearRate=0.65 | Peel style=PressureHard seed=1859588624 fill=532/540(0.985) chains=65 remaining=8 rejectedShort=0 failedPeels=1"
"VisualKeep","2.077","True","True","True","True","False","False","solveTraceCollapseRisk>0.28;sameDirRun>8","182","45","182","Campaign500NormalFullV1:h04r","","19","2","v02","282","Main/Level_Main_182","normal","NormalA_FlowOrNeutral","StrictMixedLocalBreak","strict_mixed_local","local_break_chain_hf1","NormalFlow","Normal","0","20","27","0.741","M_Flow","88","79","97","671","13","82","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_strict_mixed_localbreak_v1_rect_s19_o182_v02_strictmixedlocalbreak_local_break_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","patch_chain","short_patchwork","short_patchwork;edge_headed","single_axis_sweep","peel_grammar;multi_region;wide_front;stable_front;peel_visible;sweep_pressure","solve_collapse;same_axis_watch;same_dir_run","high_risk","nutation_strict_mixed_localbreak_v1_rect_s19_o182_v02_strictmixedlocalbreak_local_break_chain_hf1","c5hole_lowchoice_v1_h04r_45_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v02_strictmixedlocalbreak_local_break_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_45_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v02_strictmixedlocalbreak_local_break_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_45_nutation_strict_mixed_localbreak_v1_rect_s19_o182_v02_strictmixedlocalbreak_local_break_chain_hf1.asset","1","20","27","0.978","61","8.66","20","0.488","0.361","0.082","3","5","True","B","flow or late-campaign only","5.48","9","4","4","4","0.109","0.087","2","T","top-edge inward / starts around top side","3","0.837","0.315","0.433","9","9","0.987","4","3.59","0.098","0.986","0.414","0.569","0.569","0.313","LocalEasy","Style=PressureHard | Score=-11853 | TargetInitial=4 | OpeningRatio=0.066 | Straightness=0.488 | EarlyChoices=22.9/60 | LocalRun=5 | Jump=7.4 | NearRate=0.55 | Peel style=PressureHard seed=1830464754 fill=528/540(0.978) chains=61 remaining=12 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->3 edgeHeads=6->5 earlyChoices=23.0/60 localRun=5 jump=7.0 near=0.58 targetInitial=3"
"VisualKeep","2.056","True","True","True","True","False","False","solveTraceQuality<0.82","182","39","182","Campaign500NormalFullV1:h04r","","19","2","v02","282","Main/Level_Main_182","normal","NormalA_FlowOrNeutral","StrictMixedChoiceClamp","strict_mixed_choice","choice_clamp_chain_hf1","NormalFlow","Normal","0","20","27","0.741","M_Flow","88","79","97","671","13","72","","lock","PSG_Normal_lock_NormalOrRecovery_Normal","nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","mixed_unknown","unknown_variant","rectangle_peel","patch_chain","short_patchwork","short_patchwork;edge_headed","flow_spread","peel_grammar;multi_region;wide_front;peel_visible;sweep_pressure","choice_peak_watch;collapse_watch;same_axis_watch;same_dir_watch","watch","nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","c5hole_lowchoice_v1_h04r_39_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_39_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_39_nutation_strict_mixed_choiceclamp_v1_rect_s19_o182_v02_strictmixedchoiceclamp_choice_clamp_chain_hf1.asset","1","20","27","0.991","63","8.49","21","0.452","0.365","0.095","3","6","True","B","flow or late-campaign only","5.65","10","4","4","4","0.132","0.11","2","B","bottom-edge inward / starts around bottom side","3","0.79","0.273","0.355","8","7","0.994","5","3.952","0.111","0.991","0.467","0.617","0.517","0.313","LocalEasy","Style=PressureHard | Score=1193 | TargetInitial=4 | OpeningRatio=0.048 | Straightness=0.452 | EarlyChoices=25.8/51 | LocalRun=5 | Jump=8.6 | NearRate=0.42 | Peel style=PressureHard seed=2119251037 fill=535/540(0.991) chains=63 remaining=5 rejectedShort=0 failedPeels=1"
