Index,SourceBatch,SpecId,Type,Section10,Order,VariantIndex,VariantLabel,MainMissionId,LevelName,Category,RoleInSection,ProductionLane,ProductionStyleFamily,ProductionChainLanguage,ProductionDifficultyBand,ExperienceRole,ReviewOnly,StyleHint,ProfileHint,PlannedWidth,PlannedHeight,PlannedAspect,PlannedCanvasBand,PlannedTargetChains,TargetChainsMin,TargetChainsMax,ReferenceArrowTiles,ReferenceMaxChainLength,LevelId,AssetPath,Width,Height,Chains,TargetChains,Arrows,Coverage,TargetCoverage,OuterBandCoverage,InitialMovableChains,EdgeHeadChains,ShortChains,GreedyMoves,AvgChain,MaxChain,Straightness,BlockLinks,PortableSolved,PortableOpeners,PortableScore,PortableQuality,Attempts,Status
1,Campaign500NormalFullV1:w11c,nutation_strict_mixed_hard_v1_rect_s11_o109_v00_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s11_o109_v00_strictmixedhard_mixed_chain,11,109,0,v00,209,Main/Level_Main_109,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Pressure,0,section,PSG_Normal_section_VeryHard_Pressure,22,30,0.733,S_Peak,108,100,108,831,13,c5nep_w11c_01_nutation_strict_mixed_hard_v1_rect_s11_o109_v00_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_01_nutation_strict_mixed_hard_v1_rect_s11_o109_v00_strictmixedhard_mixed_chain.asset,22,30,67,84,653,0.989,0.950,0.995,2,3,19,67,9.75,21,0.464,312,True,2,180.5,ok,213,Style=PressureHard | Score=6339 | TargetInitial=5 | OpeningRatio=0.030 | Straightness=0.464 | EarlyChoices=26.5/51 | LocalRun=8 | Jump=6.2 | NearRate=0.65 | Peel style=PressureHard seed=1451136845 fill=653/660(0.989) chains=67 remaining=7 rejectedShort=0 failedPeels=1
2,Campaign500NormalFullV1:w11c,nutation_strict_mixed_hard_v1_rect_s11_o109_v01_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s11_o109_v01_strictmixedhard_mixed_chain,11,109,1,v01,209,Main/Level_Main_109,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Pressure,0,section,PSG_Normal_section_VeryHard_Pressure,22,30,0.733,S_Peak,108,100,108,831,13,c5nep_w11c_02_nutation_strict_mixed_hard_v1_rect_s11_o109_v01_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_02_nutation_strict_mixed_hard_v1_rect_s11_o109_v01_strictmixedhard_mixed_chain.asset,22,30,78,84,654,0.991,0.950,0.984,4,11,29,78,8.38,21,0.474,328,True,4,188.5,ok,102,Style=PressureHard | Score=3350 | TargetInitial=5 | OpeningRatio=0.051 | Straightness=0.474 | EarlyChoices=27.4/53 | LocalRun=7 | Jump=7.2 | NearRate=0.55 | Peel style=PressureHard seed=1439521070 fill=654/660(0.991) chains=78 remaining=6 rejectedShort=0 failedPeels=1
3,Campaign500NormalFullV1:w11c,nutation_strict_mixed_hard_v1_rect_s11_o109_v02_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s11_o109_v02_strictmixedhard_mixed_chain,11,109,2,v02,209,Main/Level_Main_109,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Pressure,0,section,PSG_Normal_section_VeryHard_Pressure,22,30,0.733,S_Peak,108,100,108,831,13,c5nep_w11c_03_nutation_strict_mixed_hard_v1_rect_s11_o109_v02_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_03_nutation_strict_mixed_hard_v1_rect_s11_o109_v02_strictmixedhard_mixed_chain.asset,22,30,70,84,643,0.974,0.950,0.974,1,6,25,70,9.19,21,0.481,310,True,1,185.6,ok,148,Style=PressureHard | Score=3870 | TargetInitial=5 | OpeningRatio=0.014 | Straightness=0.481 | EarlyChoices=26.6/50 | LocalRun=9 | Jump=6.4 | NearRate=0.65 | Peel style=PressureHard seed=1444347748 fill=643/660(0.974) chains=70 remaining=17 rejectedShort=0 failedPeels=1
4,Campaign500NormalFullV1:w11c,nutation_strict_mixed_hard_v1_rect_s11_o109_v03_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s11_o109_v03_strictmixedhard_mixed_chain,11,109,3,v03,209,Main/Level_Main_109,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Pressure,0,section,PSG_Normal_section_VeryHard_Pressure,22,30,0.733,S_Peak,108,100,108,831,13,c5nep_w11c_04_nutation_strict_mixed_hard_v1_rect_s11_o109_v03_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_04_nutation_strict_mixed_hard_v1_rect_s11_o109_v03_strictmixedhard_mixed_chain.asset,22,30,72,84,648,0.982,0.950,0.984,4,8,24,72,9.00,21,0.490,283,True,4,187.0,ok,345,Style=PressureHard | Score=8788 | TargetInitial=5 | OpeningRatio=0.056 | Straightness=0.490 | EarlyChoices=22.8/43 | LocalRun=5 | Jump=7.8 | NearRate=0.48 | Peel style=PressureHard seed=1464988505 fill=648/660(0.982) chains=72 remaining=12 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->4 edgeHeads=9->8 earlyChoices=22.6/43 localRun=5 jump=7.8 near=0.48 targetInitial=3
5,Campaign500NormalFullV1:w11c,nutation_strict_mixed_hard_v1_rect_s11_o109_v04_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s11_o109_v04_strictmixedhard_mixed_chain,11,109,4,v04,209,Main/Level_Main_109,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Pressure,0,section,PSG_Normal_section_VeryHard_Pressure,22,30,0.733,S_Peak,108,100,108,831,13,c5nep_w11c_05_nutation_strict_mixed_hard_v1_rect_s11_o109_v04_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_05_nutation_strict_mixed_hard_v1_rect_s11_o109_v04_strictmixedhard_mixed_chain.asset,22,30,68,84,649,0.983,0.950,0.969,3,6,22,68,9.54,21,0.480,303,True,3,185.8,ok,91,Style=PressureHard | Score=8318 | TargetInitial=5 | OpeningRatio=0.044 | Straightness=0.480 | EarlyChoices=26.0/47 | LocalRun=4 | Jump=7.2 | NearRate=0.48 | Peel style=PressureHard seed=1438396483 fill=649/660(0.983) chains=68 remaining=11 rejectedShort=0 failedPeels=1
6,Campaign500NormalFullV1:w11c,nutation_strict_mixed_hard_v1_rect_s19_o189_v00_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s19_o189_v00_strictmixedhard_mixed_chain,19,189,0,v00,289,Main/Level_Main_189,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Pressure,0,lock,PSG_Normal_lock_VeryHard_Pressure,24,32,0.750,M_Peak,112,104,112,860,13,c5nep_w11c_06_nutation_strict_mixed_hard_v1_rect_s19_o189_v00_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_06_nutation_strict_mixed_hard_v1_rect_s19_o189_v00_strictmixedhard_mixed_chain.asset,24,32,84,84,759,0.988,0.950,0.981,5,6,29,84,9.04,21,0.499,451,True,5,189.0,ok,234,Style=PressureHard | Score=28668 | TargetInitial=6 | OpeningRatio=0.060 | Straightness=0.499 | EarlyChoices=25.3/52 | LocalRun=5 | Jump=8.9 | NearRate=0.58 | Peel style=PressureHard seed=1909086214 fill=759/768(0.988) chains=84 remaining=9 rejectedShort=0 failedPeels=1 | FlipGate=ops=3 initial=5->5 edgeHeads=9->6 earlyChoices=25.3/52 localRun=5 jump=8.9 near=0.58 targetInitial=3
7,Campaign500NormalFullV1:w11c,nutation_strict_mixed_hard_v1_rect_s19_o189_v01_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s19_o189_v01_strictmixedhard_mixed_chain,19,189,1,v01,289,Main/Level_Main_189,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Pressure,0,lock,PSG_Normal_lock_VeryHard_Pressure,24,32,0.750,M_Peak,112,104,112,860,13,c5nep_w11c_07_nutation_strict_mixed_hard_v1_rect_s19_o189_v01_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_07_nutation_strict_mixed_hard_v1_rect_s19_o189_v01_strictmixedhard_mixed_chain.asset,24,32,82,84,759,0.988,0.950,0.976,2,6,26,82,9.26,21,0.457,476,True,2,186.3,ok,126,Style=PressureHard | Score=25286 | TargetInitial=6 | OpeningRatio=0.024 | Straightness=0.457 | EarlyChoices=30.0/57 | LocalRun=8 | Jump=5.6 | NearRate=0.77 | Peel style=PressureHard seed=1897784626 fill=759/768(0.988) chains=82 remaining=9 rejectedShort=0 failedPeels=1
8,Campaign500NormalFullV1:w11c,nutation_strict_mixed_hard_v1_rect_s19_o189_v02_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s19_o189_v02_strictmixedhard_mixed_chain,19,189,2,v02,289,Main/Level_Main_189,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Pressure,0,lock,PSG_Normal_lock_VeryHard_Pressure,24,32,0.750,M_Peak,112,104,112,860,13,c5nep_w11c_08_nutation_strict_mixed_hard_v1_rect_s19_o189_v02_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_08_nutation_strict_mixed_hard_v1_rect_s19_o189_v02_strictmixedhard_mixed_chain.asset,24,32,77,84,758,0.987,0.950,0.976,1,3,24,77,9.84,21,0.522,371,True,1,185.3,ok,139,Style=PressureHard | Score=31877 | TargetInitial=5 | OpeningRatio=0.013 | Straightness=0.522 | EarlyChoices=20.4/39 | LocalRun=13 | Jump=6.4 | NearRate=0.68 | Peel style=PressureHard seed=1899155247 fill=758/768(0.987) chains=77 remaining=10 rejectedShort=0 failedPeels=1
9,Campaign500NormalFullV1:w11c,nutation_strict_mixed_hard_v1_rect_s19_o189_v03_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s19_o189_v03_strictmixedhard_mixed_chain,19,189,3,v03,289,Main/Level_Main_189,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Pressure,0,lock,PSG_Normal_lock_VeryHard_Pressure,24,32,0.750,M_Peak,112,104,112,860,13,c5nep_w11c_09_nutation_strict_mixed_hard_v1_rect_s19_o189_v03_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_09_nutation_strict_mixed_hard_v1_rect_s19_o189_v03_strictmixedhard_mixed_chain.asset,24,32,83,84,757,0.986,0.950,0.995,4,8,28,83,9.12,21,0.475,425,True,4,182.2,ok,19,Style=PressureHard | Score=21778 | TargetInitial=6 | OpeningRatio=0.060 | Straightness=0.475 | EarlyChoices=26.6/53 | LocalRun=6 | Jump=8.6 | NearRate=0.61 | Peel style=PressureHard seed=1886596911 fill=757/768(0.986) chains=83 remaining=11 rejectedShort=0 failedPeels=1 | FlipGate=ops=3 initial=5->4 edgeHeads=11->8 earlyChoices=22.8/53 localRun=6 jump=8.5 near=0.65 targetInitial=3
10,Campaign500NormalFullV1:w11c,nutation_strict_mixed_hard_v1_rect_s19_o189_v04_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s19_o189_v04_strictmixedhard_mixed_chain,19,189,4,v04,289,Main/Level_Main_189,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Pressure,0,lock,PSG_Normal_lock_VeryHard_Pressure,24,32,0.750,M_Peak,112,104,112,860,13,c5nep_w11c_10_nutation_strict_mixed_hard_v1_rect_s19_o189_v04_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11c/c5nep_w11c_10_nutation_strict_mixed_hard_v1_rect_s19_o189_v04_strictmixedhard_mixed_chain.asset,24,32,80,84,757,0.986,0.950,0.976,4,6,29,80,9.46,21,0.519,343,True,4,185.2,ok,91,Style=PressureHard | Score=31832 | TargetInitial=6 | OpeningRatio=0.050 | Straightness=0.519 | EarlyChoices=22.6/41 | LocalRun=5 | Jump=6.7 | NearRate=0.65 | Peel style=PressureHard seed=1894146543 fill=757/768(0.986) chains=80 remaining=11 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->4 edgeHeads=7->6 earlyChoices=22.6/41 localRun=5 jump=6.7 near=0.65 targetInitial=3
