Index,SourceBatch,SpecId,Type,Section10,Order,VariantIndex,VariantLabel,MainMissionId,LevelName,Category,RoleInSection,ProductionLane,ProductionStyleFamily,ProductionChainLanguage,ProductionDifficultyBand,ExperienceRole,ReviewOnly,StyleHint,ProfileHint,PlannedWidth,PlannedHeight,PlannedAspect,PlannedCanvasBand,PlannedTargetChains,TargetChainsMin,TargetChainsMax,ReferenceArrowTiles,ReferenceMaxChainLength,LevelId,AssetPath,Width,Height,Chains,TargetChains,Arrows,Coverage,TargetCoverage,OuterBandCoverage,InitialMovableChains,EdgeHeadChains,ShortChains,GreedyMoves,AvgChain,MaxChain,Straightness,BlockLinks,PortableSolved,PortableOpeners,PortableScore,PortableQuality,Attempts,Status
1,Campaign500NormalFullV1:w11d,nutation_strict_mixed_hard_v1_rect_s15_o149_v00_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s15_o149_v00_strictmixedhard_mixed_chain,15,149,0,v00,249,Main/Level_Main_149,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Peak,0,lock,PSG_Normal_lock_Extreme_Peak,24,32,0.750,M_Peak,114,106,114,843,13,c5nep_w11d_01_nutation_strict_mixed_hard_v1_rect_s15_o149_v00_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11d/c5nep_w11d_01_nutation_strict_mixed_hard_v1_rect_s15_o149_v00_strictmixedhard_mixed_chain.asset,24,32,76,84,760,0.990,0.950,0.990,1,6,18,76,10.00,21,0.510,416,True,1,175.2,long-straight-run,208,Style=PressureHard | Score=27279 | TargetInitial=5 | OpeningRatio=0.013 | Straightness=0.510 | EarlyChoices=24.1/54 | LocalRun=9 | Jump=5.7 | NearRate=0.65 | Peel style=PressureHard seed=2031896880 fill=760/768(0.990) chains=76 remaining=8 rejectedShort=0 failedPeels=1
2,Campaign500NormalFullV1:w11d,nutation_strict_mixed_hard_v1_rect_s15_o149_v01_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s15_o149_v01_strictmixedhard_mixed_chain,15,149,1,v01,249,Main/Level_Main_149,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Peak,0,lock,PSG_Normal_lock_Extreme_Peak,24,32,0.750,M_Peak,114,106,114,843,13,c5nep_w11d_02_nutation_strict_mixed_hard_v1_rect_s15_o149_v01_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11d/c5nep_w11d_02_nutation_strict_mixed_hard_v1_rect_s15_o149_v01_strictmixedhard_mixed_chain.asset,24,32,83,84,752,0.979,0.950,0.962,3,6,25,83,9.06,21,0.500,465,True,3,186.8,ok,397,Style=PressureHard | Score=29149 | TargetInitial=6 | OpeningRatio=0.048 | Straightness=0.500 | EarlyChoices=29.8/49 | LocalRun=6 | Jump=10.5 | NearRate=0.52 | Peel style=PressureHard seed=2051699869 fill=752/768(0.979) chains=83 remaining=16 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->3 edgeHeads=7->6 earlyChoices=26.2/44 localRun=6 jump=9.2 near=0.58 targetInitial=3
3,Campaign500NormalFullV1:w11d,nutation_strict_mixed_hard_v1_rect_s15_o149_v02_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s15_o149_v02_strictmixedhard_mixed_chain,15,149,2,v02,249,Main/Level_Main_149,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Peak,0,lock,PSG_Normal_lock_Extreme_Peak,24,32,0.750,M_Peak,114,106,114,843,13,c5nep_w11d_03_nutation_strict_mixed_hard_v1_rect_s15_o149_v02_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11d/c5nep_w11d_03_nutation_strict_mixed_hard_v1_rect_s15_o149_v02_strictmixedhard_mixed_chain.asset,24,32,86,84,758,0.987,0.950,0.976,1,8,30,86,8.81,21,0.452,380,True,1,188.7,ok,123,Style=PressureHard | Score=28506 | TargetInitial=6 | OpeningRatio=0.012 | Straightness=0.452 | EarlyChoices=23.4/54 | LocalRun=4 | Jump=7.3 | NearRate=0.55 | Peel style=PressureHard seed=2023013331 fill=758/768(0.987) chains=86 remaining=10 rejectedShort=0 failedPeels=1
4,Campaign500NormalFullV1:w11d,nutation_strict_mixed_hard_v1_rect_s15_o149_v03_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s15_o149_v03_strictmixedhard_mixed_chain,15,149,3,v03,249,Main/Level_Main_149,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Peak,0,lock,PSG_Normal_lock_Extreme_Peak,24,32,0.750,M_Peak,114,106,114,843,13,c5nep_w11d_04_nutation_strict_mixed_hard_v1_rect_s15_o149_v03_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11d/c5nep_w11d_04_nutation_strict_mixed_hard_v1_rect_s15_o149_v03_strictmixedhard_mixed_chain.asset,24,32,88,84,760,0.990,0.950,0.995,1,5,29,88,8.64,21,0.510,503,True,1,189.6,ok,362,Style=PressureHard | Score=30995 | TargetInitial=6 | OpeningRatio=0.011 | Straightness=0.510 | EarlyChoices=27.7/50 | LocalRun=4 | Jump=6.0 | NearRate=0.58 | Peel style=PressureHard seed=2048052770 fill=760/768(0.990) chains=88 remaining=8 rejectedShort=0 failedPeels=1
5,Campaign500NormalFullV1:w11d,nutation_strict_mixed_hard_v1_rect_s15_o149_v04_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s15_o149_v04_strictmixedhard_mixed_chain,15,149,4,v04,249,Main/Level_Main_149,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Peak,0,lock,PSG_Normal_lock_Extreme_Peak,24,32,0.750,M_Peak,114,106,114,843,13,c5nep_w11d_05_nutation_strict_mixed_hard_v1_rect_s15_o149_v04_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11d/c5nep_w11d_05_nutation_strict_mixed_hard_v1_rect_s15_o149_v04_strictmixedhard_mixed_chain.asset,24,32,78,84,763,0.993,0.950,1.000,3,5,20,78,9.78,20,0.491,345,True,3,188.8,ok,315,Style=PressureHard | Score=27762 | TargetInitial=5 | OpeningRatio=0.038 | Straightness=0.491 | EarlyChoices=25.9/58 | LocalRun=4 | Jump=7.0 | NearRate=0.52 | Peel style=PressureHard seed=2043139715 fill=763/768(0.993) chains=78 remaining=5 rejectedShort=0 failedPeels=1
6,Campaign500NormalFullV1:w11d,nutation_strict_mixed_hard_v1_rect_s21_o208_v00_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s21_o208_v00_strictmixedhard_mixed_chain,21,208,0,v00,308,Main/Level_Main_208,normal,Hard,StrictMixedHard,strict_mixed_dependency,mixed_chain,Hard,Pressure,0,section,PSG_Normal_section_Hard_Pressure,23,31,0.742,M_PeelMid,111,103,111,874,13,c5nep_w11d_06_nutation_strict_mixed_hard_v1_rect_s21_o208_v00_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11d/c5nep_w11d_06_nutation_strict_mixed_hard_v1_rect_s21_o208_v00_strictmixedhard_mixed_chain.asset,23,31,80,84,705,0.989,0.950,0.990,3,8,25,80,8.81,21,0.495,289,True,3,188.6,ok,22,Style=PressureHard | Score=18106 | TargetInitial=6 | OpeningRatio=0.038 | Straightness=0.495 | EarlyChoices=27.0/48 | LocalRun=6 | Jump=7.1 | NearRate=0.68 | Peel style=PressureHard seed=1692801685 fill=705/713(0.989) chains=80 remaining=8 rejectedShort=0 failedPeels=1
7,Campaign500NormalFullV1:w11d,nutation_strict_mixed_hard_v1_rect_s21_o208_v01_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s21_o208_v01_strictmixedhard_mixed_chain,21,208,1,v01,308,Main/Level_Main_208,normal,Hard,StrictMixedHard,strict_mixed_dependency,mixed_chain,Hard,Pressure,0,section,PSG_Normal_section_Hard_Pressure,23,31,0.742,M_PeelMid,111,103,111,874,13,c5nep_w11d_07_nutation_strict_mixed_hard_v1_rect_s21_o208_v01_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11d/c5nep_w11d_07_nutation_strict_mixed_hard_v1_rect_s21_o208_v01_strictmixedhard_mixed_chain.asset,23,31,79,84,708,0.993,0.950,0.995,1,8,31,79,8.96,21,0.527,412,True,1,188.8,ok,109,Style=PressureHard | Score=13617 | TargetInitial=6 | OpeningRatio=0.013 | Straightness=0.527 | EarlyChoices=25.5/64 | LocalRun=8 | Jump=6.3 | NearRate=0.74 | Peel style=PressureHard seed=1701922316 fill=708/713(0.993) chains=79 remaining=5 rejectedShort=0 failedPeels=1
8,Campaign500NormalFullV1:w11d,nutation_strict_mixed_hard_v1_rect_s21_o208_v02_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s21_o208_v02_strictmixedhard_mixed_chain,21,208,2,v02,308,Main/Level_Main_208,normal,Hard,StrictMixedHard,strict_mixed_dependency,mixed_chain,Hard,Pressure,0,section,PSG_Normal_section_Hard_Pressure,23,31,0.742,M_PeelMid,111,103,111,874,13,c5nep_w11d_08_nutation_strict_mixed_hard_v1_rect_s21_o208_v02_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11d/c5nep_w11d_08_nutation_strict_mixed_hard_v1_rect_s21_o208_v02_strictmixedhard_mixed_chain.asset,23,31,78,84,705,0.989,0.950,0.995,1,5,31,78,9.04,21,0.508,350,True,1,187.9,ok,151,Style=PressureHard | Score=14200 | TargetInitial=5 | OpeningRatio=0.013 | Straightness=0.508 | EarlyChoices=24.2/59 | LocalRun=12 | Jump=6.3 | NearRate=0.65 | Peel style=PressureHard seed=1706330142 fill=705/713(0.989) chains=78 remaining=8 rejectedShort=0 failedPeels=1
9,Campaign500NormalFullV1:w11d,nutation_strict_mixed_hard_v1_rect_s21_o208_v03_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s21_o208_v03_strictmixedhard_mixed_chain,21,208,3,v03,308,Main/Level_Main_208,normal,Hard,StrictMixedHard,strict_mixed_dependency,mixed_chain,Hard,Pressure,0,section,PSG_Normal_section_Hard_Pressure,23,31,0.742,M_PeelMid,111,103,111,874,13,c5nep_w11d_09_nutation_strict_mixed_hard_v1_rect_s21_o208_v03_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11d/c5nep_w11d_09_nutation_strict_mixed_hard_v1_rect_s21_o208_v03_strictmixedhard_mixed_chain.asset,23,31,71,84,704,0.987,0.950,0.980,1,5,14,71,9.92,20,0.514,288,True,1,185.5,ok,180,Style=PressureHard | Score=20825 | TargetInitial=5 | OpeningRatio=0.014 | Straightness=0.514 | EarlyChoices=21.3/49 | LocalRun=7 | Jump=5.7 | NearRate=0.71 | Peel style=PressureHard seed=1709376491 fill=704/713(0.987) chains=71 remaining=9 rejectedShort=0 failedPeels=1
10,Campaign500NormalFullV1:w11d,nutation_strict_mixed_hard_v1_rect_s21_o208_v04_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s21_o208_v04_strictmixedhard_mixed_chain,21,208,4,v04,308,Main/Level_Main_208,normal,Hard,StrictMixedHard,strict_mixed_dependency,mixed_chain,Hard,Pressure,0,section,PSG_Normal_section_Hard_Pressure,23,31,0.742,M_PeelMid,111,103,111,874,13,c5nep_w11d_10_nutation_strict_mixed_hard_v1_rect_s21_o208_v04_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w11d/c5nep_w11d_10_nutation_strict_mixed_hard_v1_rect_s21_o208_v04_strictmixedhard_mixed_chain.asset,23,31,76,84,699,0.980,0.950,0.975,1,10,27,76,9.20,21,0.494,361,True,1,186.9,ok,152,Style=PressureHard | Score=13445 | TargetInitial=5 | OpeningRatio=0.013 | Straightness=0.494 | EarlyChoices=26.3/47 | LocalRun=5 | Jump=6.9 | NearRate=0.61 | Peel style=PressureHard seed=1706453287 fill=699/713(0.980) chains=76 remaining=14 rejectedShort=0 failedPeels=1
