Index,SourceBatch,SpecId,Type,Section10,Order,VariantIndex,VariantLabel,MainMissionId,LevelName,Category,RoleInSection,ProductionLane,ProductionStyleFamily,ProductionChainLanguage,ProductionDifficultyBand,ExperienceRole,ReviewOnly,StyleHint,ProfileHint,PlannedWidth,PlannedHeight,PlannedAspect,PlannedCanvasBand,PlannedTargetChains,TargetChainsMin,TargetChainsMax,ReferenceArrowTiles,ReferenceMaxChainLength,LevelId,AssetPath,Width,Height,Chains,TargetChains,Arrows,Coverage,TargetCoverage,OuterBandCoverage,InitialMovableChains,EdgeHeadChains,ShortChains,GreedyMoves,AvgChain,MaxChain,Straightness,BlockLinks,PortableSolved,PortableOpeners,PortableScore,PortableQuality,Attempts,Status
1,Campaign500NormalFullV1:w10smp,nutation_strict_mixed_peak_v1_rect_s01_o010_v00_strictmixedpeak_mixed_chain,nutation_strict_mixed_peak_v1_rect_s01_o010_v00_strictmixedpeak_mixed_chain,1,10,0,v00,110,Main/Level_Main_10,normal,Peak,StrictMixedPeak,strict_mixed_dependency,mixed_chain,Peak,Normal,0,lock,PSG_Normal_lock_Hard_Normal,22,30,0.733,S_Peak,58,42,58,372,9,c5nep_w10smp_01_nutation_strict_mixed_peak_v1_rect_s01_o010_v00_strictmixedpeak_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_01_nutation_strict_mixed_peak_v1_rect_s01_o010_v00_strictmixedpeak_mixed_chain.asset,22,30,62,58,648,0.982,0.950,0.979,4,8,18,62,10.45,21,0.504,304,True,4,173.9,ok,31,Style=PressureHard | Score=13677 | TargetInitial=4 | OpeningRatio=0.065 | Straightness=0.504 | EarlyChoices=25.0/45 | LocalRun=7 | Jump=7.6 | NearRate=0.71 | Peel style=PressureHard seed=1680230854 fill=648/660(0.982) chains=62 remaining=12 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->4 edgeHeads=9->8 earlyChoices=25.0/43 localRun=7 jump=7.7 near=0.71 targetInitial=3
2,Campaign500NormalFullV1:w10smp,nutation_strict_mixed_peak_v1_rect_s01_o010_v01_strictmixedpeak_mixed_chain,nutation_strict_mixed_peak_v1_rect_s01_o010_v01_strictmixedpeak_mixed_chain,1,10,1,v01,110,Main/Level_Main_10,normal,Peak,StrictMixedPeak,strict_mixed_dependency,mixed_chain,Peak,Normal,0,lock,PSG_Normal_lock_Hard_Normal,22,30,0.733,S_Peak,58,42,58,372,9,c5nep_w10smp_02_nutation_strict_mixed_peak_v1_rect_s01_o010_v01_strictmixedpeak_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_02_nutation_strict_mixed_peak_v1_rect_s01_o010_v01_strictmixedpeak_mixed_chain.asset,22,30,69,58,649,0.983,0.950,0.990,2,7,22,69,9.41,21,0.507,341,True,2,184.3,long-straight-run,53,Style=PressureHard | Score=16193 | TargetInitial=5 | OpeningRatio=0.029 | Straightness=0.507 | EarlyChoices=20.8/45 | LocalRun=6 | Jump=8.6 | NearRate=0.52 | Peel style=PressureHard seed=1682544036 fill=649/660(0.983) chains=69 remaining=11 rejectedShort=0 failedPeels=1
3,Campaign500NormalFullV1:w10smp,nutation_strict_mixed_peak_v1_rect_s01_o010_v02_strictmixedpeak_mixed_chain,nutation_strict_mixed_peak_v1_rect_s01_o010_v02_strictmixedpeak_mixed_chain,1,10,2,v02,110,Main/Level_Main_10,normal,Peak,StrictMixedPeak,strict_mixed_dependency,mixed_chain,Peak,Normal,0,lock,PSG_Normal_lock_Hard_Normal,22,30,0.733,S_Peak,58,42,58,372,9,c5nep_w10smp_03_nutation_strict_mixed_peak_v1_rect_s01_o010_v02_strictmixedpeak_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_03_nutation_strict_mixed_peak_v1_rect_s01_o010_v02_strictmixedpeak_mixed_chain.asset,22,30,64,58,652,0.988,0.950,0.984,1,7,19,64,10.19,21,0.510,247,True,1,177.2,ok,107,Style=PressureHard | Score=13958 | TargetInitial=4 | OpeningRatio=0.016 | Straightness=0.510 | EarlyChoices=26.6/42 | LocalRun=8 | Jump=5.9 | NearRate=0.65 | Peel style=PressureHard seed=1688208546 fill=652/660(0.988) chains=64 remaining=8 rejectedShort=0 failedPeels=1
4,Campaign500NormalFullV1:w10smp,nutation_strict_mixed_peak_v1_rect_s01_o010_v03_strictmixedpeak_mixed_chain,nutation_strict_mixed_peak_v1_rect_s01_o010_v03_strictmixedpeak_mixed_chain,1,10,3,v03,110,Main/Level_Main_10,normal,Peak,StrictMixedPeak,strict_mixed_dependency,mixed_chain,Peak,Normal,0,lock,PSG_Normal_lock_Hard_Normal,22,30,0.733,S_Peak,58,42,58,372,9,c5nep_w10smp_04_nutation_strict_mixed_peak_v1_rect_s01_o010_v03_strictmixedpeak_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_04_nutation_strict_mixed_peak_v1_rect_s01_o010_v03_strictmixedpeak_mixed_chain.asset,22,30,69,58,649,0.983,0.950,0.979,2,6,19,69,9.41,21,0.489,278,True,2,170.8,long-straight-run,187,Style=PressureHard | Score=15760 | TargetInitial=5 | OpeningRatio=0.029 | Straightness=0.489 | EarlyChoices=21.3/52 | LocalRun=4 | Jump=8.4 | NearRate=0.52 | Peel style=PressureHard seed=1696596010 fill=649/660(0.983) chains=69 remaining=11 rejectedShort=0 failedPeels=1
5,Campaign500NormalFullV1:w10smp,nutation_strict_mixed_peak_v1_rect_s02_o019_v00_strictmixedpeak_mixed_chain,nutation_strict_mixed_peak_v1_rect_s02_o019_v00_strictmixedpeak_mixed_chain,2,19,0,v00,119,Main/Level_Main_19,normal,Peak,StrictMixedPeak,strict_mixed_dependency,mixed_chain,Peak,Normal,0,lock,PSG_Normal_lock_VeryHard_Normal,22,30,0.733,S_Peak,70,52,70,693,13,c5nep_w10smp_05_nutation_strict_mixed_peak_v1_rect_s02_o019_v00_strictmixedpeak_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_05_nutation_strict_mixed_peak_v1_rect_s02_o019_v00_strictmixedpeak_mixed_chain.asset,22,30,71,70,653,0.989,0.950,0.974,4,8,25,71,9.20,21,0.526,336,True,4,178.5,ok,5,Style=PressureHard | Score=16549 | TargetInitial=5 | OpeningRatio=0.056 | Straightness=0.526 | EarlyChoices=25.5/55 | LocalRun=4 | Jump=8.9 | NearRate=0.42 | Peel style=PressureHard seed=532378564 fill=653/660(0.989) chains=71 remaining=7 rejectedShort=0 failedPeels=1
6,Campaign500NormalFullV1:w10smp,nutation_strict_mixed_peak_v1_rect_s02_o019_v01_strictmixedpeak_mixed_chain,nutation_strict_mixed_peak_v1_rect_s02_o019_v01_strictmixedpeak_mixed_chain,2,19,1,v01,119,Main/Level_Main_19,normal,Peak,StrictMixedPeak,strict_mixed_dependency,mixed_chain,Peak,Normal,0,lock,PSG_Normal_lock_VeryHard_Normal,22,30,0.733,S_Peak,70,52,70,693,13,c5nep_w10smp_06_nutation_strict_mixed_peak_v1_rect_s02_o019_v01_strictmixedpeak_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_06_nutation_strict_mixed_peak_v1_rect_s02_o019_v01_strictmixedpeak_mixed_chain.asset,22,30,69,70,650,0.985,0.950,0.984,3,6,24,69,9.42,21,0.463,335,True,3,185.7,ok,142,Style=PressureHard | Score=21516 | TargetInitial=5 | OpeningRatio=0.043 | Straightness=0.463 | EarlyChoices=25.9/47 | LocalRun=5 | Jump=6.5 | NearRate=0.55 | Peel style=PressureHard seed=546735581 fill=650/660(0.985) chains=69 remaining=10 rejectedShort=0 failedPeels=1
7,Campaign500NormalFullV1:w10smp,nutation_strict_mixed_peak_v1_rect_s02_o019_v02_strictmixedpeak_mixed_chain,nutation_strict_mixed_peak_v1_rect_s02_o019_v02_strictmixedpeak_mixed_chain,2,19,2,v02,119,Main/Level_Main_19,normal,Peak,StrictMixedPeak,strict_mixed_dependency,mixed_chain,Peak,Normal,0,lock,PSG_Normal_lock_VeryHard_Normal,22,30,0.733,S_Peak,70,52,70,693,13,c5nep_w10smp_07_nutation_strict_mixed_peak_v1_rect_s02_o019_v02_strictmixedpeak_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_07_nutation_strict_mixed_peak_v1_rect_s02_o019_v02_strictmixedpeak_mixed_chain.asset,22,30,68,70,650,0.985,0.950,0.990,2,8,21,68,9.56,21,0.498,342,True,2,178.6,ok,129,Style=PressureHard | Score=23115 | TargetInitial=5 | OpeningRatio=0.029 | Straightness=0.498 | EarlyChoices=20.2/48 | LocalRun=5 | Jump=7.5 | NearRate=0.58 | Peel style=PressureHard seed=545383248 fill=650/660(0.985) chains=68 remaining=10 rejectedShort=0 failedPeels=1
8,Campaign500NormalFullV1:w10smp,nutation_strict_mixed_peak_v1_rect_s02_o019_v03_strictmixedpeak_mixed_chain,nutation_strict_mixed_peak_v1_rect_s02_o019_v03_strictmixedpeak_mixed_chain,2,19,3,v03,119,Main/Level_Main_19,normal,Peak,StrictMixedPeak,strict_mixed_dependency,mixed_chain,Peak,Normal,0,lock,PSG_Normal_lock_VeryHard_Normal,22,30,0.733,S_Peak,70,52,70,693,13,c5nep_w10smp_08_nutation_strict_mixed_peak_v1_rect_s02_o019_v03_strictmixedpeak_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_08_nutation_strict_mixed_peak_v1_rect_s02_o019_v03_strictmixedpeak_mixed_chain.asset,22,30,73,70,651,0.986,0.950,0.984,2,3,29,73,8.92,21,0.467,335,True,2,186.6,ok,305,Style=PressureHard | Score=19702 | TargetInitial=5 | OpeningRatio=0.027 | Straightness=0.467 | EarlyChoices=25.2/51 | LocalRun=4 | Jump=8.9 | NearRate=0.42 | Peel style=PressureHard seed=563824696 fill=651/660(0.986) chains=73 remaining=9 rejectedShort=0 failedPeels=1
9,Campaign500NormalFullV1:w10smp,nutation_strict_mixed_peak_v1_rect_s11_o109_v00_strictmixedpeak_mixed_chain,nutation_strict_mixed_peak_v1_rect_s11_o109_v00_strictmixedpeak_mixed_chain,11,109,0,v00,209,Main/Level_Main_109,normal,Peak,StrictMixedPeak,strict_mixed_dependency,mixed_chain,Peak,Pressure,0,section,PSG_Normal_section_VeryHard_Pressure,22,30,0.733,S_Peak,108,100,108,831,13,c5nep_w10smp_09_nutation_strict_mixed_peak_v1_rect_s11_o109_v00_strictmixedpeak_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_09_nutation_strict_mixed_peak_v1_rect_s11_o109_v00_strictmixedpeak_mixed_chain.asset,22,30,67,92,647,0.980,0.950,0.979,3,6,17,67,9.66,21,0.509,316,True,3,172.8,ok,74,Style=PressureHard | Score=1221 | TargetInitial=5 | OpeningRatio=0.045 | Straightness=0.509 | EarlyChoices=27.1/43 | LocalRun=6 | Jump=8.1 | NearRate=0.52 | Peel style=PressureHard seed=1604255622 fill=647/660(0.980) chains=67 remaining=13 rejectedShort=0 failedPeels=1
10,Campaign500NormalFullV1:w10smp,nutation_strict_mixed_peak_v1_rect_s11_o109_v01_strictmixedpeak_mixed_chain,nutation_strict_mixed_peak_v1_rect_s11_o109_v01_strictmixedpeak_mixed_chain,11,109,1,v01,209,Main/Level_Main_109,normal,Peak,StrictMixedPeak,strict_mixed_dependency,mixed_chain,Peak,Pressure,0,section,PSG_Normal_section_VeryHard_Pressure,22,30,0.733,S_Peak,108,100,108,831,13,c5nep_w10smp_10_nutation_strict_mixed_peak_v1_rect_s11_o109_v01_strictmixedpeak_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w10smp/c5nep_w10smp_10_nutation_strict_mixed_peak_v1_rect_s11_o109_v01_strictmixedpeak_mixed_chain.asset,22,30,70,92,648,0.982,0.950,0.964,1,9,29,70,9.26,21,0.488,374,True,1,180.1,ok,306,Style=PressureHard | Score=-1198 | TargetInitial=5 | OpeningRatio=0.014 | Straightness=0.488 | EarlyChoices=21.4/52 | LocalRun=5 | Jump=6.7 | NearRate=0.52 | Peel style=PressureHard seed=1628561894 fill=648/660(0.982) chains=70 remaining=12 rejectedShort=0 failedPeels=1
