Index,SourceBatch,SpecId,Type,Section10,Order,VariantIndex,VariantLabel,MainMissionId,LevelName,Category,RoleInSection,ProductionLane,ProductionStyleFamily,ProductionChainLanguage,ProductionDifficultyBand,ExperienceRole,ReviewOnly,StyleHint,ProfileHint,PlannedWidth,PlannedHeight,PlannedAspect,PlannedCanvasBand,PlannedTargetChains,TargetChainsMin,TargetChainsMax,ReferenceArrowTiles,ReferenceMaxChainLength,LevelId,AssetPath,Width,Height,Chains,TargetChains,Arrows,Coverage,TargetCoverage,OuterBandCoverage,InitialMovableChains,EdgeHeadChains,ShortChains,GreedyMoves,AvgChain,MaxChain,Straightness,BlockLinks,PortableSolved,PortableOpeners,PortableScore,PortableQuality,Attempts,Status
1,Campaign500NormalFullV1:w12b,nutation_strict_mixed_hard_v1_rect_s21_o208_v00_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s21_o208_v00_strictmixedhard_mixed_chain,21,208,0,v00,308,Main/Level_Main_208,normal,Hard,StrictMixedHard,strict_mixed_dependency,mixed_chain,Hard,Pressure,0,section,PSG_Normal_section_Hard_Pressure,23,31,0.742,M_PeelMid,111,103,111,874,13,c5nep_w12b_01_nutation_strict_mixed_hard_v1_rect_s21_o208_v00_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12b/c5nep_w12b_01_nutation_strict_mixed_hard_v1_rect_s21_o208_v00_strictmixedhard_mixed_chain.asset,23,31,82,84,699,0.980,0.950,0.975,3,8,30,82,8.52,21,0.456,448,True,3,187.6,ok,287,Style=PressureHard | Score=20880 | TargetInitial=6 | OpeningRatio=0.037 | Straightness=0.456 | EarlyChoices=23.6/61 | LocalRun=6 | Jump=6.8 | NearRate=0.61 | Peel style=PressureHard seed=1720508990 fill=699/713(0.980) chains=82 remaining=14 rejectedShort=0 failedPeels=1
2,Campaign500NormalFullV1:w12b,nutation_strict_mixed_hard_v1_rect_s21_o208_v01_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s21_o208_v01_strictmixedhard_mixed_chain,21,208,1,v01,308,Main/Level_Main_208,normal,Hard,StrictMixedHard,strict_mixed_dependency,mixed_chain,Hard,Pressure,0,section,PSG_Normal_section_Hard_Pressure,23,31,0.742,M_PeelMid,111,103,111,874,13,c5nep_w12b_02_nutation_strict_mixed_hard_v1_rect_s21_o208_v01_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12b/c5nep_w12b_02_nutation_strict_mixed_hard_v1_rect_s21_o208_v01_strictmixedhard_mixed_chain.asset,23,31,80,84,703,0.986,0.950,0.975,3,6,32,80,8.79,21,0.470,397,True,3,187.5,ok,327,Style=PressureHard | Score=18676 | TargetInitial=6 | OpeningRatio=0.038 | Straightness=0.470 | EarlyChoices=26.2/55 | LocalRun=7 | Jump=8.7 | NearRate=0.55 | Peel style=PressureHard seed=1724707358 fill=703/713(0.986) chains=80 remaining=10 rejectedShort=0 failedPeels=1
3,Campaign500NormalFullV1:w12b,nutation_strict_mixed_hard_v1_rect_s21_o208_v02_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s21_o208_v02_strictmixedhard_mixed_chain,21,208,2,v02,308,Main/Level_Main_208,normal,Hard,StrictMixedHard,strict_mixed_dependency,mixed_chain,Hard,Pressure,0,section,PSG_Normal_section_Hard_Pressure,23,31,0.742,M_PeelMid,111,103,111,874,13,c5nep_w12b_03_nutation_strict_mixed_hard_v1_rect_s21_o208_v02_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12b/c5nep_w12b_03_nutation_strict_mixed_hard_v1_rect_s21_o208_v02_strictmixedhard_mixed_chain.asset,23,31,77,84,708,0.993,0.950,0.990,3,8,31,77,9.19,21,0.523,391,True,3,181.1,ok,155,Style=PressureHard | Score=16217 | TargetInitial=5 | OpeningRatio=0.052 | Straightness=0.523 | EarlyChoices=24.4/49 | LocalRun=7 | Jump=7.5 | NearRate=0.65 | Peel style=PressureHard seed=1706703178 fill=708/713(0.993) chains=77 remaining=5 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=4->3 edgeHeads=9->8 earlyChoices=23.1/43 localRun=7 jump=7.1 near=0.65 targetInitial=3
4,Campaign500NormalFullV1:w12b,nutation_strict_mixed_hard_v1_rect_s21_o208_v03_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s21_o208_v03_strictmixedhard_mixed_chain,21,208,3,v03,308,Main/Level_Main_208,normal,Hard,StrictMixedHard,strict_mixed_dependency,mixed_chain,Hard,Pressure,0,section,PSG_Normal_section_Hard_Pressure,23,31,0.742,M_PeelMid,111,103,111,874,13,c5nep_w12b_04_nutation_strict_mixed_hard_v1_rect_s21_o208_v03_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12b/c5nep_w12b_04_nutation_strict_mixed_hard_v1_rect_s21_o208_v03_strictmixedhard_mixed_chain.asset,23,31,71,84,703,0.986,0.950,0.985,1,6,23,71,9.90,21,0.508,345,True,1,186.8,ok,119,Style=PressureHard | Score=12305 | TargetInitial=5 | OpeningRatio=0.014 | Straightness=0.508 | EarlyChoices=26.7/49 | LocalRun=9 | Jump=5.3 | NearRate=0.71 | Peel style=PressureHard seed=1702942142 fill=703/713(0.986) chains=71 remaining=10 rejectedShort=0 failedPeels=1
5,Campaign500NormalFullV1:w12b,nutation_strict_mixed_hard_v1_rect_s21_o208_v04_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s21_o208_v04_strictmixedhard_mixed_chain,21,208,4,v04,308,Main/Level_Main_208,normal,Hard,StrictMixedHard,strict_mixed_dependency,mixed_chain,Hard,Pressure,0,section,PSG_Normal_section_Hard_Pressure,23,31,0.742,M_PeelMid,111,103,111,874,13,c5nep_w12b_05_nutation_strict_mixed_hard_v1_rect_s21_o208_v04_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12b/c5nep_w12b_05_nutation_strict_mixed_hard_v1_rect_s21_o208_v04_strictmixedhard_mixed_chain.asset,23,31,76,84,701,0.983,0.950,0.995,2,6,27,76,9.22,21,0.526,338,True,2,187.6,ok,262,Style=PressureHard | Score=18874 | TargetInitial=5 | OpeningRatio=0.026 | Straightness=0.526 | EarlyChoices=24.6/46 | LocalRun=8 | Jump=9.2 | NearRate=0.61 | Peel style=PressureHard seed=1717927597 fill=701/713(0.983) chains=76 remaining=12 rejectedShort=0 failedPeels=1
6,Campaign500NormalFullV1:w12b,nutation_strict_mixed_hard_v1_rect_s21_o208_v05_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s21_o208_v05_strictmixedhard_mixed_chain,21,208,5,v05,308,Main/Level_Main_208,normal,Hard,StrictMixedHard,strict_mixed_dependency,mixed_chain,Hard,Pressure,0,section,PSG_Normal_section_Hard_Pressure,23,31,0.742,M_PeelMid,111,103,111,874,13,c5nep_w12b_06_nutation_strict_mixed_hard_v1_rect_s21_o208_v05_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12b/c5nep_w12b_06_nutation_strict_mixed_hard_v1_rect_s21_o208_v05_strictmixedhard_mixed_chain.asset,23,31,78,84,706,0.990,0.950,0.985,3,7,29,78,9.05,21,0.502,348,True,3,186.7,ok,291,Style=PressureHard | Score=13638 | TargetInitial=5 | OpeningRatio=0.038 | Straightness=0.502 | EarlyChoices=27.9/61 | LocalRun=6 | Jump=7.3 | NearRate=0.68 | Peel style=PressureHard seed=1720973946 fill=706/713(0.990) chains=78 remaining=7 rejectedShort=0 failedPeels=1
7,Campaign500NormalFullV1:w12b,nutation_strict_mixed_hard_v1_rect_s21_o208_v06_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s21_o208_v06_strictmixedhard_mixed_chain,21,208,6,v06,308,Main/Level_Main_208,normal,Hard,StrictMixedHard,strict_mixed_dependency,mixed_chain,Hard,Pressure,0,section,PSG_Normal_section_Hard_Pressure,23,31,0.742,M_PeelMid,111,103,111,874,13,c5nep_w12b_07_nutation_strict_mixed_hard_v1_rect_s21_o208_v06_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12b/c5nep_w12b_07_nutation_strict_mixed_hard_v1_rect_s21_o208_v06_strictmixedhard_mixed_chain.asset,23,31,73,84,702,0.985,0.950,0.995,1,6,19,73,9.62,21,0.500,344,True,1,179.7,ok,253,Style=PressureHard | Score=22967 | TargetInitial=5 | OpeningRatio=0.014 | Straightness=0.500 | EarlyChoices=21.2/46 | LocalRun=7 | Jump=7.0 | NearRate=0.61 | Peel style=PressureHard seed=1717003452 fill=702/713(0.985) chains=73 remaining=11 rejectedShort=0 failedPeels=1
8,Campaign500NormalFullV1:w12b,nutation_strict_mixed_hard_v1_rect_s21_o208_v07_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s21_o208_v07_strictmixedhard_mixed_chain,21,208,7,v07,308,Main/Level_Main_208,normal,Hard,StrictMixedHard,strict_mixed_dependency,mixed_chain,Hard,Pressure,0,section,PSG_Normal_section_Hard_Pressure,23,31,0.742,M_PeelMid,111,103,111,874,13,c5nep_w12b_08_nutation_strict_mixed_hard_v1_rect_s21_o208_v07_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12b/c5nep_w12b_08_nutation_strict_mixed_hard_v1_rect_s21_o208_v07_strictmixedhard_mixed_chain.asset,23,31,76,84,702,0.985,0.950,0.985,2,5,23,76,9.24,21,0.476,324,True,2,187.3,long-straight-run,376,Style=PressureHard | Score=11298 | TargetInitial=5 | OpeningRatio=0.026 | Straightness=0.476 | EarlyChoices=33.4/52 | LocalRun=7 | Jump=7.3 | NearRate=0.61 | Peel style=PressureHard seed=1729894327 fill=702/713(0.985) chains=76 remaining=11 rejectedShort=0 failedPeels=1
9,Campaign500NormalFullV1:w12b,nutation_strict_mixed_hard_v1_rect_s28_o276_v00_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s28_o276_v00_strictmixedhard_mixed_chain,28,276,0,v00,376,Main/Level_Main_276,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Peak,0,section,PSG_Normal_section_Extreme_Peak,26,34,0.765,L_Peak,201,193,201,1187,10,c5nep_w12b_09_nutation_strict_mixed_hard_v1_rect_s28_o276_v00_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12b/c5nep_w12b_09_nutation_strict_mixed_hard_v1_rect_s28_o276_v00_strictmixedhard_mixed_chain.asset,26,34,90,84,868,0.982,0.950,0.969,3,8,30,90,9.64,21,0.490,421,True,3,188.4,ok,322,Style=PressureHard | Score=30244 | TargetInitial=6 | OpeningRatio=0.033 | Straightness=0.490 | EarlyChoices=30.3/56 | LocalRun=6 | Jump=7.3 | NearRate=0.65 | Peel style=PressureHard seed=1293621356 fill=868/884(0.982) chains=90 remaining=16 rejectedShort=0 failedPeels=1
10,Campaign500NormalFullV1:w12b,nutation_strict_mixed_hard_v1_rect_s28_o276_v01_strictmixedhard_mixed_chain,nutation_strict_mixed_hard_v1_rect_s28_o276_v01_strictmixedhard_mixed_chain,28,276,1,v01,376,Main/Level_Main_276,normal,Peak,StrictMixedHard,strict_mixed_dependency,mixed_chain,Peak,Peak,0,section,PSG_Normal_section_Extreme_Peak,26,34,0.765,L_Peak,201,193,201,1187,10,c5nep_w12b_10_nutation_strict_mixed_hard_v1_rect_s28_o276_v01_strictmixedhard_mixed_chain,Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w12b/c5nep_w12b_10_nutation_strict_mixed_hard_v1_rect_s28_o276_v01_strictmixedhard_mixed_chain.asset,26,34,89,84,870,0.984,0.950,0.991,4,7,29,89,9.78,21,0.510,451,True,4,189.3,ok,82,Style=PressureHard | Score=29747 | TargetInitial=6 | OpeningRatio=0.045 | Straightness=0.510 | EarlyChoices=33.4/60 | LocalRun=5 | Jump=10.8 | NearRate=0.58 | Peel style=PressureHard seed=1268495604 fill=870/884(0.984) chains=89 remaining=14 rejectedShort=0 failedPeels=1
