planId,chainIndex,headIndex,headDir,length,outerHead,anchoredHead,pressure,label,path,xyPath
1,1,467,R,5,False,True,19,anchored,467 466 465 464 488,11:19 10:19 9:19 8:19 8:20
1,2,446,D,5,False,True,16,anchored,446 470 471 472 473,14:18 14:19 15:19 16:19 17:19
1,3,223,R,5,False,True,18,anchored,223 222 198 199 200,7:9 6:9 6:8 7:8 8:8
1,4,235,D,5,False,True,15,anchored,235 259 283 307 308,19:9 19:10 19:11 19:12 20:12
1,5,535,D,5,False,True,15,anchored,535 559 583 607 608,7:22 7:23 7:24 7:25 8:25
1,6,436,L,5,False,True,13,anchored,436 437 461 485 509,4:18 5:18 5:19 5:20 5:21
1,7,518,L,5,False,True,13,anchored,518 519 520 521 545,14:21 15:21 16:21 17:21 17:22
1,8,487,U,5,False,True,14,anchored,487 463 439 440 441,7:20 7:19 7:18 8:18 9:18
1,9,584,U,5,False,True,15,anchored,584 560 536 512 511,8:24 8:23 8:22 8:21 7:21
1,10,447,L,5,False,True,9,anchored,447 448 449 450 474,15:18 16:18 17:18 18:18 18:19
1,11,141,D,5,False,True,11,anchored,141 165 189 188 187,21:5 21:6 21:7 20:7 19:7
1,12,261,D,5,False,True,11,anchored,261 285 309 333 332,21:10 21:11 21:12 21:13 20:13
1,13,81,L,5,False,True,13,anchored,81 82 83 84 85,9:3 10:3 11:3 12:3 13:3
1,14,357,D,4,False,True,10,anchored,357 381 405 404,21:14 21:15 21:16 20:16
1,15,460,D,5,False,True,10,anchored,460 484 508 507 506,4:19 4:20 4:21 3:21 2:21
1,16,79,D,4,False,True,10,anchored,79 103 127 151,7:3 7:4 7:5 7:6
1,17,148,D,4,False,True,10,anchored,148 172 196 220,4:6 4:7 4:8 4:9
1,18,442,L,4,False,True,9,anchored,442 443 444 468,10:18 11:18 12:18 12:19
1,19,664,D,4,False,True,10,anchored,664 688 712 736,16:27 16:28 16:29 16:30
1,20,674,R,5,False,True,2,anchored,674 673 697 721 745,2:28 1:28 1:29 1:30 1:31
1,21,531,R,4,False,True,10,anchored,531 530 554 578,3:22 2:22 2:23 2:24
1,22,376,L,5,False,True,7,anchored,376 377 353 329 305,16:15 17:15 17:14 17:13 17:12
1,23,522,D,4,False,True,9,anchored,522 546 570 569,18:21 18:22 18:23 17:23
1,24,676,D,4,False,True,7,anchored,676 700 724 725,4:28 4:29 4:30 5:30
1,25,65,L,5,False,True,11,anchored,65 66 67 68 69,17:2 18:2 19:2 20:2 21:2
1,26,741,L,5,False,True,2,anchored,741 742 743 719 695,21:30 22:30 23:30 23:29 23:28
1,27,201,D,3,False,True,8,anchored,201 225 224,9:8 9:9 8:9
1,28,580,D,5,False,True,3,anchored,580 604 603 602 601,4:24 4:25 3:25 2:25 1:25
1,29,452,L,4,False,True,8,anchored,452 453 477 501,20:18 21:18 21:19 21:20
1,30,101,U,4,False,True,5,anchored,101 77 53 29,5:4 5:3 5:2 5:1
1,31,750,D,5,False,True,4,anchored,750 774 798 797 796,6:31 6:32 6:33 5:33 4:33
1,32,371,R,5,False,True,7,anchored,371 370 369 368 367,11:15 10:15 9:15 8:15 7:15
1,33,185,U,4,False,True,4,anchored,185 161 137 113,17:7 17:6 17:5 17:4
1,34,314,D,3,False,True,5,anchored,314 338 339,2:13 2:14 3:14
1,35,762,D,5,False,True,0,anchored,762 786 810 809 808,18:31 18:32 18:33 17:33 16:33
1,36,250,L,3,False,True,4,anchored,250 251 275,10:10 11:10 11:11
1,37,279,D,3,False,True,4,anchored,279 303 302,15:11 15:12 14:12
1,38,548,D,3,False,True,4,anchored,548 572 573,20:22 20:23 21:23
1,39,564,D,3,False,True,5,anchored,564 588 612,12:23 12:24 12:25
1,40,591,L,3,False,True,5,anchored,591 592 593,15:24 16:24 17:24
1,41,365,R,4,False,True,6,anchored,365 364 363 362,5:15 4:15 3:15 2:15
1,42,690,D,3,False,True,4,anchored,690 714 738,18:28 18:29 18:30
1,43,740,D,5,False,True,-2,anchored,740 764 788 812 813,20:30 20:31 20:32 20:33 21:33
1,44,281,U,3,False,True,3,anchored,281 257 233,17:11 17:10 17:9
1,45,64,R,2,False,True,4,anchored,64 63,16:2 15:2
1,46,217,D,3,False,True,4,anchored,217 241 265,1:9 1:10 1:11
1,47,489,D,2,False,True,6,anchored,489 513,9:20 9:21
1,48,271,D,2,False,True,3,anchored,271 295,7:11 7:12
1,49,322,L,2,False,True,3,anchored,322 323,10:13 11:13
1,50,51,R,5,False,True,1,anchored,51 50 49 48 72,3:2 2:2 1:2 0:2 0:3
1,51,765,L,5,False,True,-3,anchored,765 766 767 791 815,21:31 22:31 23:31 23:32 23:33
1,52,802,R,5,False,False,2,plain,802 801 800 799 775,10:33 9:33 8:33 7:33 7:32
1,53,268,L,1,False,True,2,anchored,268,4:11
1,54,410,R,1,False,True,2,anchored,410,2:17
1,55,516,D,1,False,True,2,anchored,516,12:21
1,56,98,D,3,False,True,6,anchored,98 122 123,2:4 2:5 3:5
1,57,99,D,1,False,True,2,anchored,99,3:4
1,58,194,L,1,False,True,1,anchored,194,2:8
1,59,117,L,5,False,True,0,anchored,117 118 119 95 71,21:4 22:4 23:4 23:3 23:2
1,60,26,R,4,False,True,-4,anchored,26 25 24 0,2:1 1:1 0:1 0:0
1,61,32,U,5,False,False,-2,plain,32 8 7 6 5,8:1 8:0 7:0 6:0 5:0
1,62,47,U,5,False,False,-2,plain,47 23 22 21 20,23:1 23:0 22:0 21:0 20:0
1,63,96,D,4,False,False,0,plain,96 120 144 168,0:4 0:5 0:6 0:7
1,64,143,D,4,False,False,0,plain,143 167 191 215,23:5 23:6 23:7 23:8
1,65,239,D,4,False,False,0,plain,239 263 287 311,23:9 23:10 23:11 23:12
1,66,599,D,4,False,False,0,plain,599 623 647 671,23:24 23:25 23:26 23:27
1,67,335,D,4,False,False,-3,plain,335 359 383 407,23:13 23:14 23:15 23:16
1,68,9,L,4,False,False,-1,plain,9 10 11 12,9:0 10:0 11:0 12:0
1,69,805,L,4,False,False,-1,plain,805 806 807 783,13:33 14:33 15:33 15:32
1,70,728,U,1,False,True,1,anchored,728,8:30
1,71,792,L,3,False,False,-2,plain,792 793 769,0:33 1:33 1:32
1,72,643,D,1,False,False,0,plain,643,19:26
1,73,657,D,1,False,False,0,plain,657,9:27
1,74,709,D,1,False,False,0,plain,709,13:29
1,75,795,D,1,False,False,0,plain,795,3:33
1,76,288,D,4,False,False,-2,plain,288 312 336 360,0:12 0:13 0:14 0:15
1,77,575,U,2,False,False,0,plain,575 551,23:23 23:22
1,78,408,L,1,True,False,-1,outer,408,0:17
1,79,803,D,1,False,False,0,plain,803,11:33
1,80,804,D,1,False,False,0,plain,804,12:33
1,81,13,D,1,True,False,-1,outer,13,13:0
1,82,14,D,1,True,False,-1,outer,14,14:0
1,83,15,D,1,True,False,-1,outer,15,15:0
1,84,16,D,1,True,False,-1,outer,16,16:0
1,85,17,D,1,True,False,-1,outer,17,17:0
1,86,18,D,1,True,False,-1,outer,18,18:0
1,87,19,D,1,True,False,-1,outer,19,19:0
2,1,467,R,5,False,True,19,anchored,467 466 465 464 488,11:19 10:19 9:19 8:19 8:20
2,2,446,D,5,False,True,16,anchored,446 470 471 472 473,14:18 14:19 15:19 16:19 17:19
2,3,223,R,5,False,True,18,anchored,223 222 198 199 200,7:9 6:9 6:8 7:8 8:8
2,4,235,D,5,False,True,15,anchored,235 259 283 307 308,19:9 19:10 19:11 19:12 20:12
2,5,535,D,5,False,True,15,anchored,535 559 583 607 608,7:22 7:23 7:24 7:25 8:25
2,6,436,L,5,False,True,13,anchored,436 437 461 485 509,4:18 5:18 5:19 5:20 5:21
2,7,518,L,5,False,True,13,anchored,518 519 520 521 545,14:21 15:21 16:21 17:21 17:22
2,8,487,U,5,False,True,14,anchored,487 463 439 440 441,7:20 7:19 7:18 8:18 9:18
2,9,584,U,5,False,True,15,anchored,584 560 536 512 511,8:24 8:23 8:22 8:21 7:21
2,10,447,L,5,False,True,9,anchored,447 448 449 450 474,15:18 16:18 17:18 18:18 18:19
2,11,141,D,5,False,True,11,anchored,141 165 189 188 187,21:5 21:6 21:7 20:7 19:7
2,12,261,D,5,False,True,11,anchored,261 285 309 333 332,21:10 21:11 21:12 21:13 20:13
2,13,81,L,5,False,True,13,anchored,81 82 83 84 85,9:3 10:3 11:3 12:3 13:3
2,14,357,D,4,False,True,10,anchored,357 381 405 404,21:14 21:15 21:16 20:16
2,15,460,D,5,False,True,10,anchored,460 484 508 507 506,4:19 4:20 4:21 3:21 2:21
2,16,79,D,4,False,True,10,anchored,79 103 127 151,7:3 7:4 7:5 7:6
2,17,148,D,4,False,True,10,anchored,148 172 196 220,4:6 4:7 4:8 4:9
2,18,442,L,4,False,True,9,anchored,442 443 444 468,10:18 11:18 12:18 12:19
2,19,664,D,4,False,True,10,anchored,664 688 712 736,16:27 16:28 16:29 16:30
2,20,674,R,5,False,True,2,anchored,674 673 697 721 745,2:28 1:28 1:29 1:30 1:31
2,21,531,R,4,False,True,10,anchored,531 530 554 578,3:22 2:22 2:23 2:24
2,22,376,L,5,False,True,7,anchored,376 377 353 329 305,16:15 17:15 17:14 17:13 17:12
2,23,522,D,4,False,True,9,anchored,522 546 570 569,18:21 18:22 18:23 17:23
2,24,676,D,4,False,True,7,anchored,676 700 724 725,4:28 4:29 4:30 5:30
2,25,65,L,5,False,True,11,anchored,65 66 67 68 69,17:2 18:2 19:2 20:2 21:2
2,26,741,L,5,False,True,2,anchored,741 742 743 719 695,21:30 22:30 23:30 23:29 23:28
2,27,201,D,3,False,True,8,anchored,201 225 224,9:8 9:9 8:9
2,28,580,D,5,False,True,3,anchored,580 604 603 602 601,4:24 4:25 3:25 2:25 1:25
2,29,452,L,4,False,True,8,anchored,452 453 477 501,20:18 21:18 21:19 21:20
2,30,101,U,4,False,True,5,anchored,101 77 53 29,5:4 5:3 5:2 5:1
2,31,750,D,5,False,True,4,anchored,750 774 798 797 796,6:31 6:32 6:33 5:33 4:33
2,32,371,R,5,False,True,7,anchored,371 370 369 368 367,11:15 10:15 9:15 8:15 7:15
2,33,185,U,4,False,True,4,anchored,185 161 137 113,17:7 17:6 17:5 17:4
2,34,314,D,3,False,True,5,anchored,314 338 339,2:13 2:14 3:14
2,35,762,D,5,False,True,0,anchored,762 786 810 809 808,18:31 18:32 18:33 17:33 16:33
2,36,250,L,3,False,True,4,anchored,250 251 275,10:10 11:10 11:11
2,37,279,D,3,False,True,4,anchored,279 303 302,15:11 15:12 14:12
2,38,548,D,3,False,True,4,anchored,548 572 573,20:22 20:23 21:23
2,39,564,D,3,False,True,5,anchored,564 588 612,12:23 12:24 12:25
2,40,591,L,3,False,True,5,anchored,591 592 593,15:24 16:24 17:24
2,41,365,R,4,False,True,6,anchored,365 364 363 362,5:15 4:15 3:15 2:15
2,42,690,D,3,False,True,4,anchored,690 714 738,18:28 18:29 18:30
2,43,740,D,5,False,True,-2,anchored,740 764 788 812 813,20:30 20:31 20:32 20:33 21:33
2,44,281,U,3,False,True,3,anchored,281 257 233,17:11 17:10 17:9
2,45,64,R,2,False,True,4,anchored,64 63,16:2 15:2
2,46,217,D,3,False,True,4,anchored,217 241 265,1:9 1:10 1:11
2,47,489,D,2,False,True,6,anchored,489 513,9:20 9:21
2,48,271,D,2,False,True,3,anchored,271 295,7:11 7:12
2,49,322,L,2,False,True,3,anchored,322 323,10:13 11:13
2,50,51,R,5,False,True,1,anchored,51 50 49 48 72,3:2 2:2 1:2 0:2 0:3
2,51,765,L,5,False,True,-3,anchored,765 766 767 791 815,21:31 22:31 23:31 23:32 23:33
2,52,802,R,5,False,False,2,plain,802 801 800 799 775,10:33 9:33 8:33 7:33 7:32
2,53,268,L,1,False,True,2,anchored,268,4:11
2,54,410,R,1,False,True,2,anchored,410,2:17
2,55,516,D,1,False,True,2,anchored,516,12:21
2,56,98,D,3,False,True,6,anchored,98 122 123,2:4 2:5 3:5
2,57,99,D,1,False,True,2,anchored,99,3:4
2,58,194,L,1,False,True,1,anchored,194,2:8
2,59,117,L,5,False,True,0,anchored,117 118 119 95 71,21:4 22:4 23:4 23:3 23:2
2,60,26,R,4,False,True,-4,anchored,26 25 24 0,2:1 1:1 0:1 0:0
2,61,32,U,5,False,False,-2,plain,32 8 7 6 5,8:1 8:0 7:0 6:0 5:0
2,62,47,U,5,False,False,-2,plain,47 23 22 21 20,23:1 23:0 22:0 21:0 20:0
2,63,96,D,4,False,False,0,plain,96 120 144 168,0:4 0:5 0:6 0:7
2,64,143,D,4,False,False,0,plain,143 167 191 215,23:5 23:6 23:7 23:8
2,65,239,D,4,False,False,0,plain,239 263 287 311,23:9 23:10 23:11 23:12
2,66,599,D,4,False,False,0,plain,599 623 647 671,23:24 23:25 23:26 23:27
2,67,335,D,4,False,False,-3,plain,335 359 383 407,23:13 23:14 23:15 23:16
2,68,9,L,4,False,False,-1,plain,9 10 11 12,9:0 10:0 11:0 12:0
2,69,805,L,4,False,False,-1,plain,805 806 807 783,13:33 14:33 15:33 15:32
2,70,728,U,1,False,True,1,anchored,728,8:30
2,71,792,U,3,False,False,-2,plain,792 768 769,0:33 0:32 1:32
2,72,643,D,1,False,False,0,plain,643,19:26
2,73,657,D,1,False,False,0,plain,657,9:27
2,74,709,D,1,False,False,0,plain,709,13:29
2,75,795,D,1,False,False,0,plain,795,3:33
2,76,288,D,4,False,False,-2,plain,288 312 336 360,0:12 0:13 0:14 0:15
2,77,575,U,2,False,False,0,plain,575 551,23:23 23:22
2,78,408,L,1,True,False,-1,outer,408,0:17
2,79,803,D,1,False,False,0,plain,803,11:33
2,80,804,D,1,False,False,0,plain,804,12:33
2,81,13,D,1,True,False,-1,outer,13,13:0
2,82,14,D,1,True,False,-1,outer,14,14:0
2,83,15,D,1,True,False,-1,outer,15,15:0
2,84,16,D,1,True,False,-1,outer,16,16:0
2,85,17,D,1,True,False,-1,outer,17,17:0
2,86,18,D,1,True,False,-1,outer,18,18:0
2,87,19,D,1,True,False,-1,outer,19,19:0
3,1,467,R,5,False,True,19,anchored,467 466 465 464 488,11:19 10:19 9:19 8:19 8:20
3,2,446,D,5,False,True,16,anchored,446 470 471 472 473,14:18 14:19 15:19 16:19 17:19
3,3,223,R,5,False,True,18,anchored,223 222 198 199 200,7:9 6:9 6:8 7:8 8:8
3,4,235,D,5,False,True,15,anchored,235 259 283 307 308,19:9 19:10 19:11 19:12 20:12
3,5,535,D,5,False,True,15,anchored,535 559 583 607 608,7:22 7:23 7:24 7:25 8:25
3,6,436,L,5,False,True,13,anchored,436 437 461 485 509,4:18 5:18 5:19 5:20 5:21
3,7,518,L,5,False,True,13,anchored,518 519 520 521 545,14:21 15:21 16:21 17:21 17:22
3,8,487,U,5,False,True,14,anchored,487 463 439 440 441,7:20 7:19 7:18 8:18 9:18
3,9,584,U,5,False,True,15,anchored,584 560 536 512 511,8:24 8:23 8:22 8:21 7:21
3,10,447,L,5,False,True,9,anchored,447 448 449 450 474,15:18 16:18 17:18 18:18 18:19
3,11,141,D,5,False,True,11,anchored,141 165 189 188 187,21:5 21:6 21:7 20:7 19:7
3,12,261,D,5,False,True,11,anchored,261 285 309 333 332,21:10 21:11 21:12 21:13 20:13
3,13,81,L,5,False,True,13,anchored,81 82 83 84 85,9:3 10:3 11:3 12:3 13:3
3,14,357,D,4,False,True,10,anchored,357 381 405 404,21:14 21:15 21:16 20:16
3,15,460,D,5,False,True,10,anchored,460 484 508 507 506,4:19 4:20 4:21 3:21 2:21
3,16,79,D,4,False,True,10,anchored,79 103 127 151,7:3 7:4 7:5 7:6
3,17,148,D,4,False,True,10,anchored,148 172 196 220,4:6 4:7 4:8 4:9
3,18,442,L,4,False,True,9,anchored,442 443 444 468,10:18 11:18 12:18 12:19
3,19,664,D,4,False,True,10,anchored,664 688 712 736,16:27 16:28 16:29 16:30
3,20,674,R,5,False,True,2,anchored,674 673 697 721 745,2:28 1:28 1:29 1:30 1:31
3,21,531,R,4,False,True,10,anchored,531 530 554 578,3:22 2:22 2:23 2:24
3,22,376,L,5,False,True,7,anchored,376 377 353 329 305,16:15 17:15 17:14 17:13 17:12
3,23,522,D,4,False,True,9,anchored,522 546 570 569,18:21 18:22 18:23 17:23
3,24,676,D,4,False,True,7,anchored,676 700 724 725,4:28 4:29 4:30 5:30
3,25,65,L,5,False,True,11,anchored,65 66 67 68 69,17:2 18:2 19:2 20:2 21:2
3,26,741,L,5,False,True,2,anchored,741 742 743 719 695,21:30 22:30 23:30 23:29 23:28
3,27,201,D,3,False,True,8,anchored,201 225 224,9:8 9:9 8:9
3,28,580,D,5,False,True,3,anchored,580 604 603 602 601,4:24 4:25 3:25 2:25 1:25
